segment Argentina
-30.736 -70.244
-30.713 -70.22
-30.693 -70.216
-30.659 -70.225
-30.647 -70.226
-30.634 -70.223
-30.618 -70.22
-30.566 -70.198
-30.554 -70.191
-30.516 -70.175
-30.511 -70.173
-30.482 -70.157
-30.457 -70.129
-30.422 -70.099
-30.412 -70.095
-30.4 -70.097
-30.391 -70.095
-30.386 -70.089
-30.384 -70.072
-30.385 -70.067
-30.401 -70.015
-30.401 -70
-30.402 -69.987
-30.4 -69.98
-30.398 -69.975
-30.393 -69.964
-30.374 -69.935
-30.35 -69.911
-30.335 -69.903
-30.315 -69.897
-30.307 -69.893
-30.306 -69.892
-30.299 -69.884
-30.285 -69.863
-30.275 -69.856
-30.25 -69.85
-30.239 -69.842
-30.216 -69.817
-30.205 -69.813
-30.187 -69.807
-30.157 -69.808
-30.141 -69.811
-30.13 -69.819
-30.123 -69.827
-30.116 -69.84
-30.112 -69.869
-30.108 -69.924
-30.098 -69.936
-30.09 -69.94
-30.08 -69.94
-30.074 -69.937
-30.052 -69.92
-30.041 -69.915
-30.036 -69.913
-30 -69.908
-29.972 -69.903
-29.964 -69.9
-29.942 -69.881
-29.931 -69.874
-29.923 -69.871
-29.919 -69.87
-29.867 -69.864
-29.839 -69.863
-29.799 -69.873
-29.784 -69.876
-29.768 -69.878
-29.707 -69.875
-29.679 -69.879
-29.674 -69.883
-29.666 -69.889
-29.653 -69.903
-29.641 -69.923
-29.623 -69.94
-29.602 -69.945
-29.572 -69.941
-29.57 -69.941
-29.529 -69.932
-29.515 -69.934
-29.498 -69.94
-29.485 -69.95
-29.475 -69.96
-29.452 -69.966
-29.446 -69.968
-29.424 -69.971
-29.409 -69.976
-29.378 -70
-29.376 -70.001
-29.356 -70.007
-29.344 -70.004
-29.334 -70.001
-29.331 -70
-29.32 -69.994
-29.303 -69.979
-29.279 -69.953
-29.256 -69.942
-29.226 -69.938
-29.217 -69.937
-29.209 -69.935
-29.188 -69.924
-29.167 -69.904
-29.157 -69.887
-29.149 -69.872
-29.146 -69.862
-29.145 -69.843
-29.145 -69.835
-29.155 -69.809
-29.156 -69.798
-29.153 -69.79
-29.146 -69.78
-29.139 -69.774
-29.126 -69.768
-29.109 -69.764
-29.094 -69.759
-29.085 -69.757
-29.064 -69.754
-29.014 -69.753
-28.959 -69.755
-28.955 -69.755
-28.94 -69.753
-28.924 -69.749
-28.892 -69.729
-28.87 -69.72
-28.84 -69.711
-28.803 -69.698
-28.78 -69.696
-28.767 -69.709
-28.756 -69.726
-28.744 -69.732
-28.728 -69.733
-28.724 -69.733
-28.686 -69.728
-28.673 -69.722
-28.661 -69.715
-28.647 -69.698
-28.621 -69.682
-28.616 -69.678
-28.593 -69.656
-28.584 -69.65
-28.56 -69.649
-28.507 -69.652
-28.498 -69.652
-28.455 -69.653
-28.409 -69.65
-28.394 -69.645
-28.39 -69.646
-28.379 -69.641
-28.375 -69.637
-28.371 -69.633
-28.365 -69.622
-28.36 -69.607
-28.357 -69.588
-28.355 -69.552
-28.351 -69.53
-28.344 -69.513
-28.338 -69.504
-28.337 -69.501
-28.309 -69.49
-28.293 -69.485
-28.255 -69.467
-28.24 -69.466
-28.228 -69.468
-28.219 -69.466
-28.217 -69.465
-28.209 -69.458
-28.207 -69.45
-28.219 -69.412
-28.221 -69.403
-28.219 -69.394
-28.214 -69.385
-28.191 -69.368
-28.185 -69.358
-28.183 -69.351
-28.177 -69.326
-28.172 -69.312
-28.161 -69.299
-28.137 -69.283
-28.098 -69.285
-28.091 -69.287
-28.071 -69.292
-28.063 -69.289
-28.045 -69.264
-28.035 -69.255
-27.998 -69.249
-27.985 -69.24
-27.983 -69.237
-27.972 -69.218
-27.971 -69.207
-27.972 -69.203
-27.974 -69.194
-27.974 -69.179
-27.971 -69.17
-27.965 -69.165
-27.951 -69.165
-27.94 -69.163
-27.93 -69.154
-27.919 -69.139
-27.914 -69.132
-27.901 -69.119
-27.892 -69.112
-27.872 -69.102
-27.861 -69.103
-27.805 -69.09
-27.788 -69.086
-27.765 -69.084
-27.73 -69.086
-27.72 -69.079
-27.713 -69.066
-27.711 -69.057
-27.699 -69.049
-27.695 -69.049
-27.684 -69.052
-27.667 -69.058
-27.644 -69.061
-27.629 -69.057
-27.617 -69.045
-27.581 -69.02
-27.559 -69.005
-27.547 -69
-27.5 -69
-27.497 -69
-27.494 -68.999
-27.48 -68.995
-27.459 -68.983
-27.435 -68.964
-27.432 -68.957
-27.414 -68.936
-27.403 -68.926
-27.378 -68.901
-27.352 -68.887
-27.339 -68.882
-27.324 -68.873
-27.296 -68.852
-27.291 -68.851
-27.281 -68.854
-27.26 -68.874
-27.256 -68.876
-27.251 -68.876
-27.209 -68.866
-27.182 -68.854
-27.181 -68.853
-27.141 -68.815
-27.128 -68.806
-27.112 -68.801
-27.092 -68.807
-27.076 -68.822
-27.064 -68.833
-27.054 -68.835
-27.049 -68.833
-27.048 -68.823
-27.052 -68.812
-27.088 -68.764
-27.093 -68.753
-27.094 -68.743
-27.095 -68.735
-27.093 -68.726
-27.093 -68.7
-27.089 -68.686
-27.083 -68.672
-27.079 -68.667
-27.068 -68.648
-27.065 -68.637
-27.063 -68.625
-27.064 -68.611
-27.067 -68.579
-27.069 -68.565
-27.074 -68.555
-27.072 -68.541
-27.063 -68.508
-27.061 -68.473
-27.054 -68.385
-27.047 -68.338
-27.046 -68.333
-27.045 -68.328
-27.042 -68.325
-27.006 -68.328
-26.973 -68.323
-26.962 -68.315
-26.945 -68.3
-26.936 -68.289
-26.935 -68.287
-26.917 -68.272
-26.911 -68.277
-26.905 -68.286
-26.897 -68.305
-26.843 -68.346
-26.739 -68.426
-26.738 -68.427
-26.727 -68.433
-26.699 -68.453
-26.633 -68.502
-26.594 -68.532
-26.526 -68.576
-26.509 -68.588
-26.427 -68.582
-26.403 -68.58
-26.336 -68.574
-26.307 -68.57
-26.299 -68.562
-26.289 -68.544
-26.276 -68.522
-26.238 -68.466
-26.233 -68.456
-26.219 -68.435
-26.216 -68.43
-26.196 -68.399
-26.194 -68.393
-26.19 -68.39
-26.11 -68.405
-26.093 -68.408
-26.083 -68.412
-26.043 -68.418
-25.986 -68.429
-25.982 -68.43
-25.968 -68.435
-25.862 -68.454
-25.836 -68.459
-25.796 -68.464
-25.737 -68.476
-25.734 -68.477
-25.719 -68.481
-25.708 -68.487
-25.705 -68.493
-25.684 -68.517
-25.677 -68.53
-25.672 -68.534
-25.662 -68.553
-25.654 -68.563
-25.648 -68.566
-25.646 -68.567
-25.638 -68.568
-25.629 -68.565
-25.581 -68.528
-25.577 -68.528
-25.574 -68.533
-25.574 -68.549
-25.572 -68.562
-25.569 -68.565
-25.563 -68.566
-25.56 -68.565
-25.531 -68.555
-25.522 -68.555
-25.507 -68.56
-25.472 -68.577
-25.443 -68.585
-25.44 -68.584
-25.394 -68.579
-25.371 -68.57
-25.345 -68.555
-25.333 -68.551
-25.319 -68.55
-25.306 -68.552
-25.277 -68.565
-25.253 -68.57
-25.235 -68.577
-25.227 -68.582
-25.217 -68.586
-25.204 -68.587
-25.2 -68.583
-25.196 -68.58
-25.191 -68.574
-25.184 -68.561
-25.18 -68.549
-25.172 -68.533
-25.168 -68.517
-25.163 -68.507
-25.138 -68.486
-25.132 -68.479
-25.13 -68.473
-25.128 -68.468
-25.127 -68.456
-25.13 -68.439
-25.139 -68.416
-25.14 -68.41
-25.14 -68.404
-25.133 -68.391
-25.112 -68.355
-25.107 -68.351
-25.105 -68.351
-25.094 -68.352
-25.066 -68.374
-25.058 -68.377
-25.005 -68.407
-25 -68.413
-24.996 -68.417
-24.992 -68.422
-24.971 -68.434
-24.954 -68.441
-24.926 -68.457
-24.914 -68.466
-24.893 -68.486
-24.89 -68.489
-24.876 -68.5
-24.861 -68.515
-24.856 -68.525
-24.846 -68.553
-24.841 -68.564
-24.834 -68.572
-24.825 -68.577
-24.818 -68.577
-24.806 -68.575
-24.748 -68.567
-24.74 -68.563
-24.727 -68.548
-24.709 -68.534
-24.692 -68.527
-24.691 -68.527
-24.671 -68.515
-24.643 -68.495
-24.638 -68.489
-24.637 -68.485
-24.638 -68.472
-24.635 -68.469
-24.621 -68.461
-24.598 -68.455
-24.596 -68.453
-24.576 -68.44
-24.561 -68.423
-24.552 -68.408
-24.546 -68.403
-24.537 -68.402
-24.515 -68.411
-24.507 -68.411
-24.492 -68.407
-24.491 -68.406
-24.484 -68.403
-24.474 -68.391
-24.471 -68.381
-24.471 -68.375
-24.485 -68.338
-24.486 -68.326
-24.484 -68.317
-24.478 -68.309
-24.461 -68.298
-24.458 -68.297
-24.453 -68.295
-24.433 -68.289
-24.419 -68.282
-24.394 -68.242
-24.38 -68.214
-24.373 -68.197
-24.355 -68.151
-24.353 -68.144
-24.332 -68.088
-24.326 -68.07
-24.324 -68.064
-24.276 -67.943
-24.276 -67.942
-24.274 -67.934
-24.271 -67.929
-24.242 -67.859
-24.237 -67.841
-24.227 -67.817
-24.227 -67.816
-24.223 -67.81
-24.177 -67.691
-24.154 -67.633
-24.126 -67.566
-24.1 -67.504
-24.075 -67.44
-24.037 -67.342
-24.034 -67.338
-24.028 -67.335
-24.012 -67.33
-24 -67.326
-23.96 -67.298
-23.95 -67.294
-23.928 -67.288
-23.916 -67.283
-23.893 -67.276
-23.881 -67.272
-23.816 -67.252
-23.803 -67.248
-23.786 -67.242
-23.773 -67.238
-23.754 -67.233
-23.741 -67.228
-23.738 -67.228
-23.679 -67.209
-23.663 -67.204
-23.643 -67.197
-23.632 -67.193
-23.609 -67.186
-23.596 -67.181
-23.535 -67.161
-23.521 -67.156
-23.502 -67.15
-23.487 -67.145
-23.466 -67.138
-23.454 -67.135
-23.392 -67.115
-23.391 -67.114
-23.38 -67.111
-23.361 -67.105
-23.348 -67.101
-23.326 -67.094
-23.312 -67.089
-23.25 -67.07
-23.238 -67.066
-23.219 -67.06
-23.203 -67.055
-23.186 -67.049
-23.173 -67.045
-23.108 -67.025
-23.092 -67.019
-23.074 -67.014
-23.062 -67.01
-23.049 -67.006
-23.045 -67.002
-23.026 -66.999
-22.992 -66.988
-22.975 -67.005
-22.94 -67.04
-22.925 -67.056
-22.912 -67.068
-22.865 -67.115
-22.855 -67.126
-22.84 -67.141
-22.831 -67.15
-22.81 -67.172
-22.805 -67.177
-22.783 -67.165
-22.774 -67.159
-22.753 -67.148
-22.742 -67.141
-22.711 -67.122
-22.673 -67.059
-22.665 -67.046
-22.657 -67.03
-22.645 -67.014
-22.624 -67.015
-22.61 -67.017
-22.538 -67.025
-22.533 -67.021
-22.532 -67.002
-22.532 -66.99
-22.531 -66.97
-22.528 -66.966
-22.485 -66.926
-22.474 -66.899
-22.47 -66.887
-22.461 -66.865
-22.456 -66.852
-22.448 -66.83
-22.444 -66.82
-22.43 -66.783
-22.399 -66.782
-22.393 -66.78
-22.337 -66.758
-22.303 -66.752
-22.237 -66.739
-22.227 -66.722
-22.219 -66.708
-22.208 -66.687
-22.204 -66.675
-22.219 -66.64
-22.193 -66.621
-22.188 -66.608
-22.183 -66.584
-22.179 -66.569
-22.174 -66.551
-22.17 -66.536
-22.152 -66.466
-22.149 -66.452
-22.143 -66.433
-22.14 -66.419
-22.134 -66.397
-22.127 -66.367
-22.124 -66.348
-22.116 -66.345
-22.114 -66.341
-22.119 -66.333
-22.117 -66.328
-22.116 -66.328
-22.109 -66.329
-22.106 -66.329
-22.1 -66.325
-22.097 -66.323
-22.096 -66.323
-22.094 -66.322
-22.085 -66.321
-22.083 -66.318
-22.091 -66.307
-22.091 -66.303
-22.084 -66.291
-22.082 -66.288
-22.074 -66.288
-22.069 -66.288
-22.066 -66.286
-22.059 -66.289
-22.056 -66.288
-22.049 -66.282
-22.046 -66.283
-22.047 -66.29
-22.046 -66.291
-22.04 -66.287
-22.036 -66.288
-22.032 -66.292
-22.029 -66.292
-22.026 -66.285
-22.022 -66.28
-22.017 -66.278
-22.006 -66.279
-22.002 -66.278
-21.997 -66.274
-21.993 -66.276
-21.992 -66.281
-21.991 -66.283
-21.99 -66.284
-21.983 -66.284
-21.977 -66.279
-21.969 -66.278
-21.965 -66.275
-21.957 -66.277
-21.952 -66.276
-21.948 -66.276
-21.944 -66.274
-21.938 -66.27
-21.936 -66.267
-21.935 -66.265
-21.929 -66.263
-21.922 -66.263
-21.911 -66.262
-21.906 -66.26
-21.904 -66.255
-21.901 -66.251
-21.897 -66.25
-21.891 -66.252
-21.884 -66.247
-21.881 -66.246
-21.878 -66.247
-21.865 -66.241
-21.851 -66.236
-21.842 -66.239
-21.835 -66.242
-21.829 -66.242
-21.817 -66.238
-21.803 -66.241
-21.8 -66.245
-21.797 -66.245
-21.787 -66.241
segment Argentina
-39.886 -62.127
-39.886 -62.13
-39.879 -62.135
-39.869 -62.12
-39.861 -62.114
-39.865 -62.112
-39.871 -62.114
-39.886 -62.127
segment Argentina
-39.886 -62.223
-39.886 -62.229
-39.88 -62.24
-39.88 -62.249
-39.875 -62.253
-39.874 -62.258
-39.87 -62.261
-39.867 -62.26
-39.867 -62.235
-39.871 -62.226
-39.872 -62.219
-39.868 -62.214
-39.872 -62.208
-39.875 -62.206
-39.882 -62.208
-39.884 -62.211
-39.886 -62.223
segment Argentina
-39.896 -62.156
-39.895 -62.16
-39.895 -62.163
-39.891 -62.164
-39.887 -62.163
-39.886 -62.159
-39.89 -62.153
-39.893 -62.152
-39.895 -62.153
-39.896 -62.156
segment Argentina
-40 -62.301
-40 -62.3
-40 -62.279
-40.003 -62.291
-40.001 -62.3
-40 -62.301
segment Argentina
-40 -62.27
-40 -62.262
-40.008 -62.261
-40.01 -62.263
-40.007 -62.268
-40.003 -62.27
-40 -62.27
segment Argentina
-40.222 -62.111
-40.221 -62.113
-40.208 -62.122
-40.187 -62.13
-40.168 -62.128
-40.165 -62.127
-40.156 -62.124
-40.14 -62.117
-40.134 -62.112
-40.136 -62.109
-40.16 -62.114
-40.171 -62.112
-40.186 -62.106
-40.198 -62.107
-40.209 -62.101
-40.222 -62.111
segment Argentina
-44.893 -65.534
-44.89 -65.538
-44.884 -65.541
-44.88 -65.54
-44.879 -65.536
-44.881 -65.532
-44.886 -65.53
-44.892 -65.531
-44.893 -65.534
segment Argentina
-45.019 -65.499
-45.018 -65.519
-45.016 -65.523
-45.013 -65.523
-45.007 -65.515
-45.007 -65.51
-45.017 -65.494
-45.019 -65.496
-45.019 -65.499
segment Argentina
-45.062 -65.604
-45.062 -65.609
-45.057 -65.619
-45.053 -65.622
-45.05 -65.621
-45.047 -65.617
-45.046 -65.605
-45.049 -65.594
-45.052 -65.592
-45.055 -65.594
-45.062 -65.604
segment Argentina
-45.063 -65.705
-45.058 -65.72
-45.052 -65.72
-45.051 -65.718
-45.056 -65.707
-45.061 -65.704
-45.063 -65.705
segment Argentina
-45.083 -65.769
-45.077 -65.77
-45.066 -65.769
-45.062 -65.758
-45.054 -65.755
-45.056 -65.75
-45.065 -65.748
-45.07 -65.749
-45.074 -65.76
-45.081 -65.765
-45.083 -65.769
segment Argentina
-45.078 -65.914
-45.07 -65.924
-45.066 -65.922
-45.062 -65.909
-45.07 -65.898
-45.073 -65.899
-45.078 -65.914
segment Argentina
-45.111 -65.967
-45.107 -65.98
-45.11 -65.991
-45.107 -65.995
-45.106 -66.004
-45.103 -66.01
-45.095 -66.014
-45.088 -66.015
-45.082 -66.011
-45.088 -66
-45.09 -65.993
-45.088 -65.99
-45.089 -65.987
-45.092 -65.983
-45.096 -65.986
-45.099 -65.985
-45.103 -65.98
-45.105 -65.969
-45.108 -65.965
-45.111 -65.967
segment Argentina
-45.104 -65.433
-45.101 -65.437
-45.098 -65.435
-45.096 -65.43
-45.098 -65.423
-45.099 -65.421
-45.103 -65.425
-45.104 -65.433
segment Argentina
-45.119 -65.943
-45.118 -65.946
-45.119 -65.954
-45.117 -65.955
-45.111 -65.954
-45.107 -65.96
-45.103 -65.961
-45.102 -65.959
-45.106 -65.953
-45.108 -65.943
-45.112 -65.944
-45.118 -65.941
-45.119 -65.943
segment Argentina
-45.187 -66.5
-45.186 -66.504
-45.181 -66.506
-45.178 -66.504
-45.177 -66.501
-45.18 -66.495
-45.184 -66.5
-45.187 -66.5
segment Argentina
-52.665 -68.605
-52.667 -68.603
-52.674 -68.6
-52.69 -68.589
-52.706 -68.567
-52.721 -68.549
-52.738 -68.533
-52.748 -68.52
-52.756 -68.511
-52.76 -68.509
-52.761 -68.508
-52.779 -68.489
-52.791 -68.478
-52.797 -68.468
-52.806 -68.46
-52.816 -68.448
-52.825 -68.438
-52.837 -68.427
-52.852 -68.405
-52.87 -68.387
-52.882 -68.376
-52.89 -68.361
-52.906 -68.341
-52.913 -68.327
-52.926 -68.312
-52.941 -68.299
-52.947 -68.292
-52.964 -68.273
-52.982 -68.261
-53.001 -68.252
-53.019 -68.248
-53.033 -68.241
-53.041 -68.239
-53.051 -68.24
-53.066 -68.239
-53.078 -68.235
-53.098 -68.219
-53.111 -68.205
-53.118 -68.2
-53.121 -68.201
-53.129 -68.195
-53.136 -68.195
-53.144 -68.201
-53.15 -68.21
-53.142 -68.211
-53.131 -68.21
-53.121 -68.211
-53.102 -68.224
-53.097 -68.231
-53.092 -68.237
-53.081 -68.24
-53.072 -68.246
-53.069 -68.249
-53.049 -68.263
-53.037 -68.272
-53.028 -68.272
-53.021 -68.271
-53.017 -68.271
-53.012 -68.275
-53.008 -68.283
-53.008 -68.29
-53.011 -68.302
-53.021 -68.32
-53.023 -68.331
-53.02 -68.353
-53.023 -68.362
-53.031 -68.374
-53.045 -68.388
-53.072 -68.423
-53.075 -68.429
-53.077 -68.431
-53.082 -68.44
-53.093 -68.448
-53.095 -68.45
-53.096 -68.452
-53.103 -68.461
-53.108 -68.467
-53.11 -68.468
-53.121 -68.487
-53.133 -68.51
-53.147 -68.527
-53.159 -68.534
-53.172 -68.536
-53.187 -68.548
-53.192 -68.548
-53.21 -68.549
-53.228 -68.543
-53.238 -68.539
-53.252 -68.525
-53.259 -68.52
-53.26 -68.519
-53.264 -68.507
-53.27 -68.497
-53.278 -68.487
-53.284 -68.478
-53.288 -68.464
-53.291 -68.457
-53.298 -68.444
-53.301 -68.428
-53.309 -68.39
-53.309 -68.374
-53.312 -68.356
-53.315 -68.339
-53.319 -68.291
-53.312 -68.253
-53.308 -68.236
-53.304 -68.214
-53.303 -68.202
-53.303 -68.191
-53.304 -68.189
-53.313 -68.172
-53.318 -68.158
-53.321 -68.144
-53.325 -68.132
-53.33 -68.127
-53.342 -68.117
-53.356 -68.109
-53.364 -68.102
-53.372 -68.091
-53.387 -68.078
-53.404 -68.067
-53.425 -68.064
-53.437 -68.063
-53.446 -68.063
-53.459 -68.061
-53.49 -68.044
-53.523 -68.028
-53.534 -68.025
-53.55 -68.022
-53.564 -68.011
-53.573 -68.001
-53.58 -67.991
-53.591 -67.984
-53.601 -67.974
-53.609 -67.961
-53.621 -67.95
-53.628 -67.94
-53.638 -67.916
-53.646 -67.914
-53.659 -67.894
-53.669 -67.876
-53.677 -67.872
-53.681 -67.86
-53.692 -67.842
-53.704 -67.825
-53.715 -67.808
-53.725 -67.792
-53.73 -67.782
-53.74 -67.755
-53.75 -67.736
-53.758 -67.721
-53.761 -67.717
-53.771 -67.701
-53.775 -67.698
-53.789 -67.692
-53.797 -67.693
-53.803 -67.696
-53.806 -67.702
-53.805 -67.719
-53.807 -67.727
-53.814 -67.74
-53.816 -67.74
-53.816 -67.719
-53.816 -67.711
-53.813 -67.693
-53.806 -67.681
-53.803 -67.678
-53.795 -67.682
-53.791 -67.681
-53.789 -67.676
-53.791 -67.668
-53.799 -67.658
-53.802 -67.645
-53.808 -67.635
-53.81 -67.625
-53.814 -67.613
-53.821 -67.601
-53.826 -67.588
-53.835 -67.568
-53.841 -67.557
-53.844 -67.556
-53.851 -67.561
-53.857 -67.573
-53.86 -67.575
-53.865 -67.573
-53.873 -67.575
-53.879 -67.575
-53.896 -67.561
-53.92 -67.548
-53.928 -67.538
-53.929 -67.537
-53.932 -67.531
-53.936 -67.515
-53.941 -67.504
-53.947 -67.485
-53.957 -67.472
-53.967 -67.457
-53.976 -67.449
-53.982 -67.44
-53.984 -67.434
-53.996 -67.414
-53.996 -67.407
-53.998 -67.398
-54.005 -67.385
-54.024 -67.353
-54.035 -67.339
-54.05 -67.329
-54.055 -67.324
-54.077 -67.281
-54.079 -67.272
-54.082 -67.261
-54.093 -67.23
-54.102 -67.198
-54.109 -67.182
-54.109 -67.175
-54.113 -67.165
-54.122 -67.135
-54.124 -67.121
-54.132 -67.101
-54.132 -67.089
-54.134 -67.082
-54.14 -67.067
-54.145 -67.052
-54.153 -67.035
-54.157 -67.025
-54.164 -67.009
-54.171 -66.99
-54.181 -66.973
-54.185 -66.961
-54.198 -66.939
-54.211 -66.923
-54.213 -66.919
-54.215 -66.913
-54.22 -66.887
-54.223 -66.871
-54.225 -66.862
-54.228 -66.829
-54.233 -66.818
-54.241 -66.798
-54.261 -66.762
-54.274 -66.747
-54.274 -66.735
-54.287 -66.706
-54.294 -66.691
-54.307 -66.671
-54.315 -66.664
-54.325 -66.654
-54.338 -66.641
-54.345 -66.635
-54.35 -66.63
-54.362 -66.61
-54.375 -66.596
-54.384 -66.575
-54.391 -66.566
-54.405 -66.556
-54.41 -66.549
-54.415 -66.541
-54.42 -66.516
-54.422 -66.502
-54.426 -66.487
-54.431 -66.466
-54.439 -66.455
-54.449 -66.438
-54.458 -66.424
-54.46 -66.371
-54.469 -66.352
-54.475 -66.34
-54.486 -66.327
-54.495 -66.305
-54.501 -66.292
-54.517 -66.27
-54.522 -66.261
-54.525 -66.251
-54.525 -66.249
-54.529 -66.231
-54.534 -66.215
-54.537 -66.205
-54.543 -66.185
-54.548 -66.167
-54.552 -66.149
-54.557 -66.14
-54.567 -66.111
-54.578 -66.093
-54.579 -66.08
-54.595 -66.044
-54.605 -66.021
-54.606 -66.019
-54.61 -66.011
-54.614 -66
-54.615 -65.989
-54.62 -65.968
-54.623 -65.952
-54.624 -65.919
-54.629 -65.892
-54.633 -65.853
-54.636 -65.843
-54.638 -65.841
-54.641 -65.841
-54.643 -65.849
-54.645 -65.848
-54.647 -65.842
-54.649 -65.831
-54.652 -65.816
-54.659 -65.801
-54.662 -65.792
-54.662 -65.782
-54.66 -65.766
-54.661 -65.743
-54.663 -65.727
-54.667 -65.718
-54.671 -65.71
-54.673 -65.692
-54.673 -65.661
-54.67 -65.63
-54.668 -65.619
-54.664 -65.609
-54.663 -65.594
-54.663 -65.587
-54.66 -65.579
-54.658 -65.565
-54.657 -65.544
-54.66 -65.524
-54.662 -65.505
-54.661 -65.498
-54.659 -65.487
-54.656 -65.478
-54.652 -65.445
-54.648 -65.433
-54.648 -65.425
-54.654 -65.422
-54.655 -65.415
-54.651 -65.394
-54.651 -65.374
-54.645 -65.362
-54.641 -65.339
-54.64 -65.332
-54.638 -65.311
-54.636 -65.293
-54.631 -65.255
-54.625 -65.242
-54.62 -65.22
-54.62 -65.216
-54.623 -65.215
-54.626 -65.218
-54.63 -65.23
-54.645 -65.24
-54.65 -65.241
-54.64 -65.217
-54.639 -65.213
-54.637 -65.206
-54.642 -65.199
-54.652 -65.174
-54.65 -65.16
-54.651 -65.153
-54.647 -65.134
-54.65 -65.123
-54.658 -65.111
-54.664 -65.11
-54.667 -65.115
-54.67 -65.133
-54.672 -65.14
-54.673 -65.156
-54.681 -65.17
-54.695 -65.183
-54.708 -65.189
-54.717 -65.187
-54.722 -65.189
-54.732 -65.195
-54.738 -65.205
-54.744 -65.207
-54.755 -65.188
-54.759 -65.187
-54.772 -65.195
-54.779 -65.206
-54.783 -65.215
-54.786 -65.229
-54.791 -65.245
-54.794 -65.249
-54.805 -65.217
-54.808 -65.213
-54.824 -65.226
-54.836 -65.241
-54.841 -65.259
-54.854 -65.28
-54.863 -65.288
-54.874 -65.292
-54.885 -65.287
-54.89 -65.288
-54.898 -65.293
-54.907 -65.303
-54.919 -65.322
-54.929 -65.344
-54.936 -65.367
-54.937 -65.373
-54.937 -65.38
-54.936 -65.387
-54.935 -65.393
-54.932 -65.396
-54.93 -65.399
-54.917 -65.399
-54.906 -65.396
-54.899 -65.399
-54.894 -65.411
-54.891 -65.418
-54.887 -65.427
-54.885 -65.444
-54.884 -65.462
-54.888 -65.473
-54.892 -65.479
-54.897 -65.479
-54.906 -65.476
-54.911 -65.476
-54.919 -65.475
-54.927 -65.477
-54.934 -65.494
-54.942 -65.519
-54.942 -65.529
-54.935 -65.554
-54.934 -65.564
-54.936 -65.572
-54.94 -65.579
-54.942 -65.588
-54.943 -65.601
-54.942 -65.612
-54.946 -65.616
-54.948 -65.617
-54.957 -65.61
-54.961 -65.606
-54.964 -65.609
-54.968 -65.629
-54.969 -65.655
-54.968 -65.68
-54.967 -65.693
-54.965 -65.699
-54.962 -65.703
-54.959 -65.703
-54.954 -65.697
-54.931 -65.69
-54.925 -65.692
-54.917 -65.7
-54.911 -65.709
-54.907 -65.722
-54.904 -65.729
-54.892 -65.751
-54.892 -65.758
-54.895 -65.797
-54.897 -65.807
-54.896 -65.816
-54.894 -65.826
-54.894 -65.839
-54.893 -65.842
-54.891 -65.861
-54.889 -65.881
-54.891 -65.899
-54.897 -65.896
-54.901 -65.899
-54.904 -65.904
-54.904 -65.911
-54.901 -65.914
-54.898 -65.923
-54.897 -65.941
-54.894 -65.955
-54.894 -65.962
-54.895 -65.971
-54.897 -65.983
-54.9 -65.985
-54.904 -65.985
-54.911 -65.97
-54.916 -65.96
-54.921 -65.957
-54.924 -65.959
-54.928 -65.967
-54.93 -65.972
-54.937 -65.975
-54.944 -65.969
-54.95 -65.974
-54.953 -65.979
-54.955 -66.002
-54.956 -66.012
-54.963 -66.023
-54.971 -66.044
-54.972 -66.048
-54.977 -66.062
-54.978 -66.093
-54.982 -66.106
-54.982 -66.117
-54.988 -66.144
-54.989 -66.158
-54.99 -66.178
-54.993 -66.197
-54.995 -66.209
-54.995 -66.216
-54.996 -66.225
-54.995 -66.23
-54.991 -66.258
-54.994 -66.275
-54.994 -66.277
-54.993 -66.287
-54.989 -66.297
-54.986 -66.309
-54.987 -66.327
-54.989 -66.338
-54.987 -66.346
-54.988 -66.355
-54.99 -66.363
-54.993 -66.37
-54.997 -66.377
-55 -66.378
-55.002 -66.378
-55.012 -66.378
-55.02 -66.38
-55.025 -66.382
-55.03 -66.388
-55.039 -66.394
-55.043 -66.399
-55.047 -66.4
-55.054 -66.408
-55.059 -66.418
-55.059 -66.431
-55.057 -66.449
-55.059 -66.478
-55.06 -66.493
-55.06 -66.502
-55.061 -66.512
-55.06 -66.519
-55.054 -66.532
-55.053 -66.544
-55.052 -66.557
-55.044 -66.58
-55.041 -66.594
-55.035 -66.614
-55.034 -66.622
-55.038 -66.633
-55.039 -66.637
-55.034 -66.649
-55.027 -66.666
-55.016 -66.682
-55 -66.698
-54.995 -66.703
-54.981 -66.718
-54.971 -66.733
-54.962 -66.756
-54.952 -66.762
-54.951 -66.766
-54.944 -66.791
-54.94 -66.814
-54.937 -66.859
-54.937 -66.89
-54.935 -66.908
-54.936 -66.919
-54.936 -66.928
-54.926 -66.949
-54.921 -66.974
-54.922 -66.99
-54.918 -67.02
-54.914 -67.058
-54.912 -67.093
-54.908 -67.128
-54.906 -67.139
-54.905 -67.191
-54.904 -67.205
-54.898 -67.221
-54.894 -67.253
-54.893 -67.266
-54.893 -67.286
-54.89 -67.29
-54.885 -67.291
-54.883 -67.309
-54.884 -67.314
-54.891 -67.314
-54.893 -67.321
-54.894 -67.336
-54.894 -67.337
-54.893 -67.346
-54.882 -67.358
-54.878 -67.366
-54.878 -67.372
-54.882 -67.374
-54.891 -67.366
-54.893 -67.37
-54.892 -67.377
-54.893 -67.385
-54.892 -67.401
-54.89 -67.415
