# Flt#  Seg#     Lat1        Lon1        Lat2        Lon2        Rake     Slp_rt   Slp_sig
 0032     5    32.43951  -115.34138    32.40513  -115.28651   180.000    13.900     4.000
 0032     6    32.40513  -115.28651    32.37152  -115.23657   180.000    13.900     4.000
 0032     7    32.37152  -115.23657    32.31411  -115.16050   180.000    13.900     4.000
 0032     8    32.31411  -115.16050    32.26172  -115.08381   180.000    13.900     4.000
 0032     9    32.26172  -115.08381    32.20941  -115.00762   180.000    13.900     4.000
 0032    10    32.20941  -115.00762    32.15222  -114.93308   180.000    13.900     4.000
 0355     1    33.98995  -116.84350    33.99804  -116.81528    92.000     4.613     3.266
 0355     2    33.99804  -116.81528    33.99570  -116.80939    92.000     4.613     3.266
 0355     3    33.99570  -116.80939    33.99189  -116.80552    92.000     4.613     3.266
 0355     4    33.99189  -116.80552    33.99189  -116.79958    92.000     4.613     3.266
 0355     5    33.99189  -116.79958    33.98977  -116.79534    92.000     4.613     3.266
 0355     6    33.98977  -116.79534    33.98942  -116.78855    92.000     4.613     3.266
 0355     7    33.98942  -116.78855    33.98608  -116.78324    92.000     4.613     3.266
 0355     8    33.98608  -116.78324    33.98661  -116.77624    92.000     4.613     3.266
 0355     9    33.98661  -116.77624    33.99382  -116.75736    92.000     4.613     3.266
 0355    10    33.99382  -116.75736    33.98696  -116.71853    92.000     4.613     3.266
 0355    11    33.98696  -116.71853    33.98221  -116.70877    92.000     4.613     3.266
 0355    12    33.98221  -116.70877    33.97992  -116.69901    92.000     4.613     3.266
 0355    13    33.97992  -116.69901    33.97552  -116.69201    92.000     4.613     3.266
 0355    14    33.97552  -116.69201    33.97376  -116.68649    92.000     4.613     3.266
 0355    15    33.97376  -116.68649    33.96673  -116.67907    92.000     4.613     3.266
 0356     1    34.02501  -116.61560    34.04579  -116.57337     0.000     2.605     1.510
 0356     2    34.04579  -116.57337    34.05235  -116.56677     0.000     2.605     1.510
 0356     3    34.05235  -116.56677    34.08568  -116.50898     0.000     2.605     1.510
 0356     4    34.08568  -116.50898    34.09717  -116.50144     0.000     2.605     1.510
 0356     5    34.09717  -116.50144    34.10810  -116.48626     0.000     2.605     1.510
 0702     1    33.95911  -116.81979    34.01135  -116.87354   180.000     7.585     1.390
 0702     2    34.01135  -116.87354    34.03384  -116.90235   180.000     7.585     1.390
 0702     3    34.03384  -116.90235    34.07377  -117.01390   180.000     7.585     1.390
 0702     4    34.07377  -117.01390    34.09280  -117.06767   180.000     7.585     1.390
 0702     5    34.09280  -117.06767    34.12144  -117.14481   180.000     7.585     1.390
 0702     6    34.12144  -117.14481    34.15003  -117.22202   180.000     7.585     1.390
 2542     1    45.21058  -125.63556    45.17743  -125.50682     0.000     5.505     0.897
 2542     2    45.17743  -125.50682    45.13431  -125.41527     0.000     5.505     0.897
 2542     3    45.13431  -125.41527    45.11679  -125.36100     0.000     5.505     0.897
 2542     4    45.11679  -125.36100    45.10260  -125.33261     0.000     5.505     0.897
 2542     5    45.10260  -125.33261    45.07394  -125.21761     0.000     5.505     0.897
 2542     6    45.07394  -125.21761    45.01456  -125.06901     0.000     5.505     0.897
 2542     7    45.01456  -125.06901    45.00270  -125.02292     0.000     5.505     0.897
 2542     8    45.00270  -125.02292    44.95814  -124.93577     0.000     5.505     0.897
 2542     9    44.95814  -124.93577    44.92086  -124.80029     0.000     5.505     0.897
 2542    10    44.92086  -124.80029    44.89391  -124.67918     0.000     5.505     0.897
 2542    11    44.89391  -124.67918    44.87540  -124.62249     0.000     5.505     0.897
 0333     1    34.41100  -119.00890    34.37641  -119.07298    57.200     9.264     0.960
 0333     2    34.37641  -119.07298    34.28372  -119.18801    57.200     9.264     0.960
 0333     3    34.28372  -119.18801    34.28342  -119.31885    57.200     9.264     0.960
 0333     4    34.28342  -119.31885    34.30770  -119.41300    57.200     9.264     0.960
 0333     5    34.30770  -119.41300    34.30270  -119.46300    57.200     9.264     0.960
 0333     6    34.30270  -119.46300    34.29740  -119.59300    57.200     9.264     0.960
 0803     1    33.48955  -116.51330    33.41660  -116.39300   180.000     3.530     2.560
 0803     2    33.41660  -116.39300    33.39600  -116.33900   180.000     3.530     2.560
 0803     3    33.39600  -116.33900    33.38390  -116.29700   180.000     3.530     2.560
 0803     4    33.38390  -116.29700    33.31500  -116.21000   180.000     3.530     2.560
 0803     5    33.31500  -116.21000    33.28540  -116.14700   180.000     3.530     2.560
 0803     6    33.28540  -116.14700    33.25469  -116.09672   180.000     3.530     2.560
 0803     7    33.25469  -116.09672    33.21057  -116.02815   180.000     3.530     2.560
 0803     8    33.21057  -116.02815    33.17702  -115.99545   180.000     3.530     2.560
 0803     9    33.17702  -115.99545    33.13817  -115.95325   180.000     3.530     2.560
 2504     1    44.60938  -125.42388    44.57013  -125.30664     0.000     4.495     1.380
 2504     2    44.57013  -125.30664    44.53887  -125.17219     0.000     4.495     1.380
 2504     3    44.53887  -125.17219    44.50748  -125.03787     0.000     4.495     1.380
 2504     4    44.50748  -125.03787    44.47598  -124.90370     0.000     4.495     1.380
 2504     5    44.47598  -124.90370    44.45927  -124.86291     0.000     4.495     1.380
 2504     6    44.45927  -124.86291    44.42909  -124.76058     0.000     4.495     1.380
 2504     7    44.42909  -124.76058    44.40995  -124.64666     0.000     4.495     1.380
 2504     8    44.40995  -124.64666    44.39154  -124.58188     0.000     4.495     1.380
 0265     1    34.30180  -118.41531    34.32905  -118.45705    90.700     4.985     0.576
 0266     1    34.31416  -118.34647    34.32968  -118.40267   113.800     7.478     2.155
 0266     2    34.32968  -118.40267    34.32845  -118.48910   113.800     7.478     2.155
 0266     3    34.32845  -118.48910    34.30337  -118.51861   113.800     7.478     2.155
 0266     4    34.30337  -118.51861    34.29675  -118.54878   113.800     7.478     2.155
 0266     5    34.29675  -118.54878    34.30535  -118.57281   113.800     7.478     2.155
 0266     6    34.30535  -118.57281    34.31025  -118.61158   113.800     7.478     2.155
 0266     7    34.31025  -118.61158    34.33446  -118.63049   113.800     7.478     2.155
 0266     8    34.33446  -118.63049    34.33578  -118.64090   113.800     7.478     2.155
 0266     9    34.33578  -118.64090    34.34703  -118.66894   113.800     7.478     2.155
 0266    10    34.34703  -118.66894    34.34857  -118.68763   113.800     7.478     2.155
 0266    11    34.34857  -118.68763    34.34527  -118.69858   113.800     7.478     2.155
 0266    12    34.34527  -118.69858    34.34857  -118.70633   113.800     7.478     2.155
 0266    13    34.34857  -118.70633    34.34438  -118.71994   113.800     7.478     2.155
 0266    14    34.34438  -118.71994    34.34747  -118.73516   113.800     7.478     2.155
 0266    15    34.34747  -118.73516    34.37480  -118.77468   113.800     7.478     2.155
 0266    16    34.37480  -118.77468    34.38230  -118.81340   113.800     7.478     2.155
 0844     1    33.82890  -117.59000    33.81290  -117.54800   180.000     1.685     0.754
 0844     2    33.81290  -117.54800    33.74510  -117.46332   180.000     1.685     0.754
 0844     3    33.74510  -117.46332    33.73183  -117.44568   180.000     1.685     0.754
 0844     4    33.73183  -117.44568    33.71851  -117.42415   180.000     1.685     0.754
 0844     5    33.71851  -117.42415    33.70453  -117.40265   180.000     1.685     0.754
 0844     6    33.70453  -117.40265    33.68522  -117.37270   180.000     1.685     0.754
 2513     1    44.87548  -125.51526    44.85374  -125.43584     0.000     3.805     1.510
 2513     2    44.85374  -125.43584    44.84296  -125.33997     0.000     3.805     1.510
 2513     3    44.84296  -125.33997    44.81332  -125.19685     0.000     3.805     1.510
 2513     4    44.81332  -125.19685    44.76562  -125.06559     0.000     3.805     1.510
 2513     5    44.76562  -125.06559    44.72896  -125.02606     0.000     3.805     1.510
 2513     6    44.72896  -125.02606    44.70956  -124.99066     0.000     3.805     1.510
 2513     7    44.70956  -124.99066    44.68333  -124.91654     0.000     3.805     1.510
 2513     8    44.68333  -124.91654    44.65817  -124.86435     0.000     3.805     1.510
 2513     9    44.65817  -124.86435    44.61730  -124.71709     0.000     3.805     1.510
 2513    10    44.61730  -124.71709    44.57957  -124.63866     0.000     3.805     1.510
 2513    11    44.57957  -124.63866    44.56681  -124.60173     0.000     3.805     1.510
 0245     1    37.93885  -122.70499    37.89578  -122.68310   180.000     3.340     0.665
 0245     2    37.89578  -122.68310    37.85063  -122.65915   180.000     3.340     0.665
 0245     3    37.85063  -122.65915    37.78453  -122.62569   180.000     3.340     0.665
 0245     4    37.78453  -122.62569    37.72142  -122.59819   180.000     3.340     0.665
 0245     5    37.72142  -122.59819    37.65830  -122.57074   180.000     3.340     0.665
 0245     6    37.65830  -122.57074    37.59522  -122.54313   180.000     3.340     0.665
 0245     7    37.59522  -122.54313    37.52315  -122.51483   180.000     3.340     0.665
 0245     8    37.52315  -122.51483    37.42378  -122.44104   180.000     3.340     0.665
 0245     9    37.42378  -122.44104    37.37835  -122.41812   180.000     3.340     0.665
 0245    10    37.37835  -122.41812    37.31690  -122.39372   180.000     3.340     0.665
 0245    11    37.31690  -122.39372    37.25544  -122.36936   180.000     3.340     0.665
 0245    12    37.25544  -122.36936    37.16371  -122.31521   180.000     3.340     0.665
 0245    13    37.16371  -122.31521    37.08759  -122.26922   180.000     3.340     0.665
 0245    14    37.08759  -122.26922    36.98756  -122.24276   180.000     3.340     0.665
 0245    15    36.98756  -122.24276    36.92193  -122.20496   180.000     3.340     0.665
 0245    16    36.92193  -122.20496    36.85944  -122.17551   180.000     3.340     0.665
 0168     1    34.00358  -116.57240    34.01874  -116.61938   160.100     4.278     1.162
 0168     2    34.01874  -116.61938    34.03942  -116.69505   160.100     4.278     1.162
 0168     3    34.03942  -116.69505    34.04883  -116.73970   160.100     4.278     1.162
 0168     4    34.04883  -116.73970    34.04585  -116.83646   160.100     4.278     1.162
 0168     5    34.04585  -116.83646    34.02743  -116.89423   160.100     4.278     1.162
 0329     1    33.55832  -117.20388    33.56125  -117.16374   180.000     1.145     0.287
 0329     2    33.56125  -117.16374    33.54951  -117.09754   180.000     1.145     0.287
 0329     3    33.54951  -117.09754    33.54012  -117.05810   180.000     1.145     0.287
 0843     1    33.68522  -117.37270    33.61160  -117.28099   180.000     5.800     2.800
 0237     1    34.43610  -118.76200    34.40470  -118.83100   123.300     5.601     2.926
 0237     2    34.40470  -118.83100    34.40210  -118.86500   123.300     5.601     2.926
 0237     3    34.40210  -118.86500    34.41725  -118.91304   123.300     5.601     2.926
 0237     4    34.41725  -118.91304    34.42704  -118.92385   123.300     5.601     2.926
 0237     5    34.42704  -118.92385    34.44946  -118.92791   123.300     5.601     2.926
 0237     6    34.44946  -118.92791    34.44841  -118.94363   123.300     5.601     2.926
 0237     7    34.44841  -118.94363    34.42210  -118.97685   123.300     5.601     2.926
 0237     8    34.42210  -118.97685    34.42178  -119.00752   123.300     5.601     2.926
 0237     9    34.42178  -119.00752    34.42294  -119.03671   123.300     5.601     2.926
 0237    10    34.42294  -119.03671    34.43573  -119.08182   123.300     5.601     2.926
 0237    11    34.43573  -119.08182    34.43289  -119.10376   123.300     5.601     2.926
 0237    12    34.43289  -119.10376    34.44997  -119.15906   123.300     5.601     2.926
 0841     1    32.94965  -116.35568    32.98262  -116.40701   180.000     2.575     0.307
 0841     2    32.98262  -116.40701    33.01088  -116.46023   180.000     2.575     0.307
 0841     3    33.01088  -116.46023    33.04934  -116.51916   180.000     2.575     0.307
 0841     4    33.04934  -116.51916    33.12250  -116.62800   180.000     2.575     0.307
 0841     5    33.12250  -116.62800    33.17807  -116.69025   180.000     2.575     0.307
 0841     6    33.17807  -116.69025    33.20868  -116.72922   180.000     2.575     0.307
 0841     7    33.20868  -116.72922    33.24650  -116.79100   180.000     2.575     0.307
 0841     8    33.24650  -116.79100    33.27900  -116.84400   180.000     2.575     0.307
 0841     9    33.27900  -116.84400    33.33200  -116.95200   180.000     2.575     0.307
 0841    10    33.33200  -116.95200    33.34090  -117.00820   180.000     2.575     0.307
 0064     1    37.29410  -117.65300    37.23522  -117.59597   180.000     3.365     0.383
 0064     2    37.23522  -117.59597    37.17632  -117.53905   180.000     3.365     0.383
 0064     3    37.17632  -117.53905    37.12219  -117.50039   180.000     3.365     0.383
 0064     4    37.12219  -117.50039    37.03182  -117.39842   180.000     3.365     0.383
 0064     5    37.03182  -117.39842    36.95740  -117.32351   180.000     3.365     0.383
 0064     6    36.95740  -117.32351    36.92502  -117.29790   180.000     3.365     0.383
