segment Mexico
24.441 -111.59
24.442 -111.592
24.446 -111.593
24.45 -111.6
24.468 -111.609
24.469 -111.612
24.466 -111.617
24.468 -111.619
24.478 -111.616
24.501 -111.619
24.517 -111.628
24.537 -111.639
24.542 -111.646
24.549 -111.652
24.551 -111.65
24.551 -111.647
24.542 -111.636
24.542 -111.631
24.547 -111.627
24.55 -111.632
24.559 -111.635
24.562 -111.648
24.573 -111.657
24.572 -111.667
24.573 -111.671
24.576 -111.673
24.581 -111.678
24.584 -111.686
24.584 -111.693
24.58 -111.691
24.578 -111.693
24.573 -111.695
24.572 -111.701
24.57 -111.707
24.567 -111.708
24.558 -111.702
24.557 -111.696
24.563 -111.696
24.561 -111.688
24.558 -111.686
24.555 -111.689
24.551 -111.688
24.549 -111.695
24.545 -111.701
24.54 -111.697
24.537 -111.7
24.539 -111.715
24.539 -111.726
24.543 -111.728
24.546 -111.727
24.547 -111.723
24.542 -111.717
24.543 -111.713
24.545 -111.711
24.549 -111.712
24.549 -111.705
24.553 -111.706
24.556 -111.713
24.556 -111.717
24.553 -111.721
24.555 -111.724
24.563 -111.727
24.569 -111.734
24.571 -111.739
24.569 -111.743
24.566 -111.743
24.561 -111.737
24.556 -111.738
24.55 -111.732
24.548 -111.734
24.548 -111.739
24.543 -111.746
24.544 -111.755
24.543 -111.763
24.546 -111.769
24.55 -111.772
24.552 -111.773
24.553 -111.781
24.552 -111.783
24.546 -111.777
24.545 -111.78
24.545 -111.787
24.548 -111.793
24.556 -111.801
24.56 -111.802
24.572 -111.801
24.572 -111.803
24.564 -111.808
24.557 -111.807
24.55 -111.805
24.545 -111.801
24.535 -111.788
24.526 -111.784
24.527 -111.779
24.524 -111.776
24.524 -111.773
24.521 -111.77
24.519 -111.757
24.517 -111.757
24.515 -111.758
24.516 -111.772
24.514 -111.777
24.518 -111.783
24.52 -111.794
24.525 -111.798
24.516 -111.8
24.515 -111.804
24.508 -111.804
24.509 -111.806
24.51 -111.808
24.544 -111.807
24.544 -111.81
24.542 -111.811
24.538 -111.812
24.527 -111.812
24.52 -111.813
24.519 -111.817
24.523 -111.818
24.53 -111.818
24.564 -111.813
24.579 -111.814
24.61 -111.826
24.617 -111.83
24.646 -111.845
24.665 -111.857
24.713 -111.906
24.717 -111.911
24.731 -111.927
24.736 -111.93
24.739 -111.928
24.739 -111.923
24.734 -111.918
24.726 -111.913
24.726 -111.909
24.73 -111.909
24.734 -111.912
24.739 -111.914
24.743 -111.918
24.75 -111.924
24.754 -111.935
24.776 -111.962
24.772 -111.967
24.769 -111.965
24.76 -111.96
24.753 -111.962
24.749 -111.96
24.749 -111.952
24.741 -111.96
24.739 -111.977
24.748 -111.982
24.748 -111.989
24.746 -111.99
24.742 -111.987
24.737 -111.99
24.738 -112.007
24.736 -112.023
24.738 -112.026
24.743 -112.027
24.747 -112.027
24.752 -112.032
24.75 -112.052
24.747 -112.058
24.743 -112.063
24.735 -112.068
24.723 -112.072
24.723 -112.075
24.728 -112.077
24.735 -112.075
24.753 -112.06
24.759 -112.058
24.761 -112.058
24.764 -112.062
24.765 -112.07
24.768 -112.075
24.778 -112.079
24.779 -112.08
24.784 -112.08
24.787 -112.085
24.792 -112.089
24.794 -112.093
24.794 -112.098
24.791 -112.099
24.787 -112.097
24.779 -112.086
24.776 -112.085
24.775 -112.087
24.775 -112.093
24.776 -112.097
24.783 -112.104
24.785 -112.113
24.788 -112.115
24.794 -112.11
24.799 -112.111
24.803 -112.108
24.804 -112.103
24.802 -112.096
24.803 -112.092
24.806 -112.09
24.811 -112.095
24.825 -112.088
24.83 -112.088
24.833 -112.088
24.836 -112.096
24.84 -112.098
24.848 -112.095
24.852 -112.096
24.854 -112.1
24.846 -112.103
24.842 -112.107
24.842 -112.109
24.844 -112.113
24.864 -112.118
24.871 -112.122
24.876 -112.122
24.878 -112.118
24.872 -112.115
24.872 -112.113
24.877 -112.11
24.88 -112.111
24.886 -112.113
24.897 -112.096
24.899 -112.085
24.892 -112.083
24.891 -112.081
24.891 -112.078
24.906 -112.074
24.909 -112.075
24.909 -112.079
24.904 -112.082
24.902 -112.089
24.902 -112.097
24.906 -112.098
24.916 -112.094
24.919 -112.095
24.92 -112.098
24.914 -112.102
24.914 -112.104
24.921 -112.105
24.923 -112.105
24.93 -112.108
24.936 -112.106
24.936 -112.102
24.929 -112.096
24.926 -112.092
24.931 -112.09
24.928 -112.079
24.931 -112.076
24.933 -112.077
24.936 -112.091
24.94 -112.093
24.942 -112.093
24.939 -112.084
24.941 -112.082
24.942 -112.079
24.937 -112.076
24.947 -112.073
24.95 -112.074
24.946 -112.088
24.947 -112.093
24.948 -112.098
24.946 -112.101
24.941 -112.102
24.941 -112.107
24.945 -112.108
24.96 -112.103
24.961 -112.097
24.959 -112.091
24.961 -112.089
24.97 -112.095
24.98 -112.098
25 -112.094
25.003 -112.093
25.007 -112.095
25.007 -112.099
25.004 -112.103
25 -112.103
24.99 -112.105
24.986 -112.107
24.983 -112.108
24.982 -112.112
24.985 -112.115
24.985 -112.117
24.974 -112.119
24.965 -112.127
24.948 -112.134
24.937 -112.132
24.932 -112.129
24.927 -112.13
24.925 -112.127
24.919 -112.128
24.909 -112.133
24.902 -112.137
24.894 -112.139
24.891 -112.139
24.885 -112.135
24.879 -112.14
24.87 -112.14
24.866 -112.145
24.86 -112.132
24.836 -112.135
24.836 -112.139
24.835 -112.139
24.827 -112.137
24.826 -112.137
24.82 -112.139
24.814 -112.136
24.804 -112.139
24.802 -112.141
24.804 -112.144
24.817 -112.146
24.83 -112.155
24.838 -112.147
24.843 -112.147
24.846 -112.142
24.85 -112.145
24.855 -112.143
24.858 -112.144
24.856 -112.147
24.845 -112.151
24.844 -112.155
24.83 -112.164
24.829 -112.165
24.821 -112.16
24.819 -112.161
24.82 -112.167
24.818 -112.167
24.81 -112.163
24.81 -112.166
24.814 -112.171
24.818 -112.174
24.837 -112.176
24.843 -112.181
24.851 -112.182
24.856 -112.18
24.856 -112.177
24.851 -112.174
24.851 -112.171
24.858 -112.168
24.862 -112.158
24.866 -112.154
24.869 -112.155
24.87 -112.157
24.867 -112.161
24.865 -112.165
24.868 -112.167
24.879 -112.164
24.883 -112.16
24.888 -112.163
24.913 -112.155
24.933 -112.158
24.933 -112.163
24.938 -112.165
24.938 -112.173
24.942 -112.174
24.945 -112.173
24.944 -112.164
24.948 -112.162
24.95 -112.156
24.952 -112.158
24.952 -112.161
24.952 -112.163
24.949 -112.171
24.95 -112.174
24.954 -112.177
24.96 -112.175
24.964 -112.17
24.965 -112.166
24.961 -112.156
24.965 -112.143
24.969 -112.141
24.981 -112.146
24.987 -112.143
24.997 -112.136
25 -112.132
25.007 -112.124
25.01 -112.123
25.015 -112.125
25.02 -112.121
25.026 -112.122
25.036 -112.118
25.039 -112.118
25.046 -112.125
25.057 -112.113
25.061 -112.116
25.067 -112.118
25.07 -112.121
25.071 -112.138
25.065 -112.144
25.066 -112.148
25.071 -112.149
25.088 -112.147
25.093 -112.152
25.105 -112.144
25.105 -112.141
25.097 -112.138
25.106 -112.133
25.12 -112.146
25.134 -112.144
25.141 -112.139
25.147 -112.14
25.171 -112.128
25.184 -112.125
25.183 -112.115
25.177 -112.104
25.18 -112.102
25.189 -112.108
25.191 -112.117
25.194 -112.119
25.195 -112.118
25.21 -112.112
25.223 -112.112
25.227 -112.109
25.234 -112.112
25.237 -112.111
25.237 -112.091
25.24 -112.083
25.236 -112.08
25.235 -112.076
25.237 -112.074
25.256 -112.074
25.258 -112.08
25.261 -112.08
25.267 -112.073
25.274 -112.072
25.284 -112.071
25.295 -112.078
25.298 -112.078
25.299 -112.071
25.303 -112.069
25.311 -112.071
25.319 -112.067
25.326 -112.07
25.334 -112.067
25.344 -112.07
25.351 -112.068
25.356 -112.07
25.355 -112.077
25.361 -112.082
25.364 -112.081
25.365 -112.073
25.367 -112.071
25.37 -112.073
25.371 -112.072
25.374 -112.069
25.376 -112.071
25.376 -112.075
25.372 -112.083
25.367 -112.087
25.355 -112.084
25.342 -112.088
25.342 -112.091
25.344 -112.093
25.362 -112.094
25.379 -112.088
25.393 -112.086
25.396 -112.09
25.399 -112.088
25.406 -112.079
25.406 -112.078
25.41 -112.076
25.414 -112.077
25.412 -112.084
25.413 -112.086
25.42 -112.083
25.432 -112.081
25.433 -112.078
25.429 -112.075
25.416 -112.07
25.418 -112.066
25.429 -112.063
25.442 -112.066
25.448 -112.07
25.442 -112.074
25.442 -112.082
25.444 -112.083
25.453 -112.08
25.462 -112.082
25.475 -112.082
25.476 -112.084
25.483 -112.085
25.499 -112.084
25.504 -112.079
25.506 -112.073
25.495 -112.07
25.492 -112.068
25.491 -112.064
25.496 -112.061
25.51 -112.065
25.512 -112.067
25.512 -112.074
25.515 -112.077
25.519 -112.072
25.52 -112.066
25.524 -112.064
25.532 -112.065
25.539 -112.064
25.543 -112.061
25.548 -112.061
25.55 -112.066
25.552 -112.067
25.556 -112.063
25.558 -112.064
25.558 -112.075
25.558 -112.077
25.564 -112.071
25.572 -112.073
25.566 -112.067
25.566 -112.064
25.569 -112.063
25.572 -112.064
25.576 -112.069
25.579 -112.07
25.586 -112.061
25.591 -112.06
25.597 -112.065
25.605 -112.061
25.616 -112.06
25.619 -112.062
25.619 -112.063
25.616 -112.065
25.618 -112.068
25.622 -112.069
25.625 -112.069
25.629 -112.066
25.634 -112.067
25.64 -112.063
25.641 -112.063
25.643 -112.064
25.649 -112.069
25.654 -112.066
25.657 -112.066
25.663 -112.074
25.674 -112.077
25.683 -112.085
25.692 -112.088
25.696 -112.086
25.697 -112.08
25.691 -112.075
25.69 -112.072
25.693 -112.071
25.706 -112.076
25.717 -112.074
25.724 -112.075
25.724 -112.077
25.717 -112.081
25.707 -112.081
25.702 -112.082
25.702 -112.087
25.705 -112.09
25.714 -112.09
25.713 -112.094
25.706 -112.095
25.687 -112.095
25.686 -112.098
25.69 -112.099
25.704 -112.1
25.748 -112.098
25.759 -112.098
25.796 -112.107
25.804 -112.117
25.807 -112.118
25.813 -112.113
25.814 -112.122
25.818 -112.127
25.821 -112.127
25.841 -112.131
25.851 -112.13
25.861 -112.135
25.876 -112.147
25.893 -112.155
25.911 -112.161
25.921 -112.163
25.926 -112.161
25.929 -112.157
25.929 -112.152
25.931 -112.148
25.934 -112.15
25.935 -112.153
25.93 -112.163
25.932 -112.165
25.949 -112.169
25.955 -112.173
25.964 -112.181
25.968 -112.184
25.98 -112.185
25.988 -112.188
25.998 -112.199
26.005 -112.207
26.017 -112.217
26.029 -112.224
26.034 -112.229
26.043 -112.243
26.053 -112.253
26.056 -112.264
26.059 -112.269
26.062 -112.277
26.059 -112.283
26.058 -112.289
26.066 -112.302
26.071 -112.305
26.083 -112.308
26.097 -112.307
26.115 -112.312
26.132 -112.318
26.153 -112.326
26.169 -112.336
26.185 -112.348
26.207 -112.371
26.215 -112.375
26.224 -112.379
26.23 -112.386
26.24 -112.399
26.253 -112.431
26.257 -112.444
26.26 -112.458
26.259 -112.464
26.254 -112.471
26.241 -112.476
26.233 -112.483
26.231 -112.486
26.232 -112.495
26.236 -112.505
26.242 -112.514
26.262 -112.536
26.264 -112.54
26.268 -112.552
26.274 -112.56
26.275 -112.566
26.278 -112.568
26.286 -112.56
26.285 -112.564
26.282 -112.572
26.282 -112.575
26.284 -112.579
26.296 -112.59
26.302 -112.608
26.306 -112.61
26.313 -112.608
26.314 -112.61
26.315 -112.617
26.315 -112.624
26.323 -112.639
26.323 -112.65
26.315 -112.671
26.316 -112.676
26.321 -112.681
26.341 -112.691
26.352 -112.699
26.363 -112.712
26.369 -112.722
26.371 -112.724
26.381 -112.747
26.397 -112.766
26.408 -112.774
26.41 -112.777
26.405 -112.782
26.405 -112.786
26.408 -112.792
26.429 -112.813
26.445 -112.831
26.457 -112.848
26.472 -112.867
26.499 -112.909
26.521 -112.953
26.525 -112.958
26.531 -112.957
26.535 -112.96
26.533 -112.963
26.533 -112.967
26.54 -112.978
26.542 -112.984
26.545 -112.991
26.553 -113.002
26.598 -113.053
26.605 -113.055
26.614 -113.054
26.62 -113.058
26.627 -113.065
26.631 -113.068
26.635 -113.068
26.639 -113.063
26.636 -113.056
26.637 -113.052
26.64 -113.051
26.641 -113.05
26.647 -113.053
26.665 -113.072
26.68 -113.082
26.686 -113.089
26.7 -113.089
26.704 -113.098
26.71 -113.103
26.71 -113.109
26.716 -113.114
26.718 -113.12
26.722 -113.123
26.729 -113.125
26.735 -113.128
26.745 -113.135
26.752 -113.15
26.755 -113.149
26.756 -113.14
26.759 -113.139
26.77 -113.147
26.775 -113.147
26.775 -113.141
26.779 -113.14
26.788 -113.142
26.791 -113.14
26.79 -113.127
26.793 -113.122
26.796 -113.121
26.798 -113.124
26.798 -113.131
26.801 -113.138
26.8 -113.143
26.797 -113.146
26.795 -113.148
26.792 -113.167
26.787 -113.17
26.781 -113.165
26.776 -113.171
26.771 -113.172
26.766 -113.171
26.764 -113.172
26.765 -113.177
26.759 -113.179
26.764 -113.187
26.765 -113.205
26.768 -113.212
26.774 -113.217
26.777 -113.227
26.783 -113.23
26.783 -113.235
26.787 -113.238
26.788 -113.238
26.791 -113.237
26.789 -113.23
26.794 -113.226
26.795 -113.222
26.795 -113.213
26.79 -113.209
26.79 -113.204
26.793 -113.196
26.796 -113.193
26.801 -113.199
26.804 -113.199
26.809 -113.184
26.814 -113.179
26.821 -113.176
26.829 -113.164
26.84 -113.16
26.846 -113.149
26.849 -113.145
26.854 -113.14
26.873 -113.133
26.886 -113.131
26.895 -113.128
26.903 -113.133
26.914 -113.134
26.922 -113.136
26.947 -113.137
26.96 -113.145
26.983 -113.153
26.99 -113.163
26.991 -113.169
26.988 -113.172
26.98 -113.166
26.976 -113.168
26.967 -113.182
26.946 -113.19
26.932 -113.197
26.931 -113.195
26.91 -113.196
26.895 -113.193
26.89 -113.194
26.876 -113.202
26.861 -113.197
26.857 -113.197
26.854 -113.199
26.852 -113.203
26.847 -113.207
26.841 -113.213
26.835 -113.228
26.836 -113.233
26.839 -113.239
26.842 -113.244
26.841 -113.248
26.837 -113.252
26.826 -113.256
26.821 -113.263
26.818 -113.264
26.811 -113.261
26.804 -113.265
26.798 -113.263
26.792 -113.264
26.786 -113.262
26.776 -113.267
26.77 -113.266
26.759 -113.261
26.756 -113.26
26.751 -113.263
26.749 -113.267
26.749 -113.273
26.752 -113.28
26.753 -113.281
26.764 -113.295
26.777 -113.31
26.792 -113.344
26.8 -113.377
26.804 -113.406
26.805 -113.411
26.805 -113.451
26.808 -113.455
26.807 -113.461
26.803 -113.465
26.792 -113.5
26.788 -113.506
26.756 -113.519
26.752 -113.522
26.743 -113.541
26.74 -113.544
26.727 -113.543
26.723 -113.545
26.719 -113.553
26.719 -113.563
26.713 -113.57
26.708 -113.577
26.709 -113.586
26.713 -113.6
26.721 -113.621
26.732 -113.633
26.781 -113.676
26.787 -113.688
26.793 -113.692
26.794 -113.695
26.793 -113.707
26.794 -113.71
26.8 -113.716
26.8 -113.731
26.804 -113.733
26.823 -113.736
26.866 -113.754
26.896 -113.767
26.912 -113.775
26.928 -113.787
26.937 -113.797
26.967 -113.841
26.973 -113.855
26.988 -113.9
26.997 -113.961
26.995 -113.965
26.975 -113.978
26.97 -113.992
26.971 -114
26.974 -114.006
26.984 -114.016
26.987 -114.018
27.02 -114.045
27.037 -114.05
27.049 -114.057
27.068 -114.075
27.084 -114.085
27.092 -114.095
27.095 -114.099
27.114 -114.134
27.123 -114.148
27.134 -114.172
27.142 -114.199
27.145 -114.217
27.148 -114.226
27.15 -114.232
27.15 -114.239
27.15 -114.257
27.149 -114.263
27.148 -114.274
27.145 -114.281
27.136 -114.285
27.125 -114.288
27.124 -114.291
27.125 -114.295
27.13 -114.301
27.142 -114.308
27.146 -114.313
27.151 -114.326
27.156 -114.33
27.158 -114.334
27.163 -114.357
27.166 -114.363
27.176 -114.374
27.179 -114.382
27.18 -114.39
27.174 -114.396
27.172 -114.403
27.172 -114.413
27.174 -114.424
27.177 -114.428
27.187 -114.422
27.195 -114.42
27.201 -114.422
27.208 -114.428
27.217 -114.45
27.217 -114.455
27.216 -114.474
27.218 -114.477
27.227 -114.484
27.237 -114.481
27.246 -114.484
27.259 -114.481
27.273 -114.483
27.321 -114.485
27.341 -114.486
27.368 -114.49
27.392 -114.494
27.402 -114.499
27.426 -114.52
27.436 -114.532
27.452 -114.563
27.453 -114.575
27.456 -114.577
27.47 -114.588
27.476 -114.597
27.491 -114.631
27.498 -114.64
27.501 -114.645
27.501 -114.658
27.504 -114.679
27.507 -114.689
27.514 -114.699
27.519 -114.709
27.52 -114.718
27.521 -114.728
27.524 -114.733
27.541 -114.745
27.552 -114.759
27.559 -114.762
27.578 -114.764
27.583 -114.766
27.605 -114.779
27.614 -114.789
27.617 -114.795
27.627 -114.816
27.632 -114.835
27.628 -114.84
27.627 -114.841
27.618 -114.843
27.618 -114.846
27.63 -114.862
27.641 -114.871
27.645 -114.873
27.648 -114.872
27.648 -114.866
27.641 -114.857
27.64 -114.851
27.642 -114.846
27.646 -114.844
27.678 -114.848
27.687 -114.856
27.689 -114.858
27.698 -114.876
27.697 -114.881
27.694 -114.886
27.682 -114.889
27.678 -114.897
27.668 -114.899
27.666 -114.901
27.666 -114.909
27.671 -114.919
27.678 -114.927
27.685 -114.931
27.707 -114.938
27.71 -114.941
27.712 -114.943
27.728 -114.981
27.729 -114.988
27.727 -114.992
27.717 -114.998
27.717 -115
27.717 -115.003
27.72 -115.006
27.734 -115.008
27.738 -115.011
27.739 -115.022
27.742 -115.023
27.748 -115.02
27.75 -115.021
27.756 -115.026
27.763 -115.029
27.764 -115.029
27.782 -115.032
27.79 -115.036
27.802 -115.046
27.817 -115.048
27.823 -115.052
27.826 -115.059
27.836 -115.065
27.844 -115.076
27.848 -115.079
27.852 -115.077
27.863 -115.056
27.863 -115.055
27.863 -115.053
27.859 -115.047
27.858 -115.039
27.851 -115.033
27.845 -115.019
27.834 -115.012
27.831 -115.006
27.831 -115
27.828 -114.986
27.827 -114.957
27.828 -114.948
27.832 -114.939
27.833 -114.93
27.835 -114.905
27.832 -114.887
27.831 -114.859
27.827 -114.853
27.82 -114.847
27.814 -114.84
27.807 -114.819
27.809 -114.808
27.811 -114.803
27.815 -114.793
27.815 -114.782
27.814 -114.773
27.807 -114.763
27.807 -114.747
27.809 -114.74
27.809 -114.729
27.806 -114.722
27.796 -114.715
27.792 -114.708
27.789 -114.696
27.788 -114.674
27.783 -114.655
27.784 -114.643
27.779 -114.629
27.776 -114.612
27.775 -114.596
27.777 -114.587
27.785 -114.574
27.785 -114.567
27.784 -114.56
27.783 -114.556
27.786 -114.546
27.787 -114.536
27.786 -114.528
27.777 -114.506
27.777 -114.493
27.778 -114.484
27.783 -114.471
27.804 -114.428
27.818 -114.403
27.84 -114.38
27.849 -114.368
27.856 -114.354
27.87 -114.335
27.874 -114.324
27.875 -114.314
27.868 -114.296
27.864 -114.291
27.861 -114.291
27.86 -114.292
27.859 -114.3
27.857 -114.301
27.851 -114.293
27.845 -114.29
27.836 -114.29
27.828 -114.292
27.819 -114.298
27.8 -114.301
27.792 -114.304
27.783 -114.315
27.779 -114.313
27.755 -114.297
27.735 -114.281
27.731 -114.275
27.728 -114.263
27.701 -114.235
27.696 -114.224
27.695 -114.215
27.692 -114.202
27.683 -114.185
27.678 -114.17
27.662 -114.143
27.653 -114.134
27.64 -114.131
27.639 -114.119
27.636 -114.116
27.627 -114.123
27.624 -114.12
27.622 -114.119
27.62 -114.115
27.623 -114.101
27.621 -114.1
27.603 -114.106
27.601 -114.103
27.602 -114.1
27.612 -114.091
27.617 -114.076
27.628 -114.073
27.634 -114.068
27.647 -114.052
27.66 -114.045
27.662 -114.044
27.669 -114.044
27.672 -114.046
27.675 -114.05
27.668 -114.056
27.668 -114.059
27.681 -114.063
27.681 -114.068
27.679 -114.073
27.68 -114.078
27.683 -114.08
27.691 -114.071
27.695 -114.058
27.695 -114.049
27.691 -114.048
27.686 -114.05
27.683 -114.046
27.68 -114.035
27.683 -114.028
27.682 -114.024
27.681 -114.022
27.68 -114.021
27.676 -114.02
27.671 -114.021
27.668 -114.019
27.666 -114.015
27.665 -114.005
27.658 -113.995
27.655 -113.982
27.654 -113.959
27.656 -113.95
27.668 -113.946
27.678 -113.937
27.681 -113.936
27.684 -113.936
27.696 -113.92
27.703 -113.914
27.713 -113.914
27.726 -113.927
27.728 -113.933
27.727 -113.939
27.733 -113.944
27.742 -113.962
27.743 -113.974
27.753 -113.975
27.755 -113.979
27.756 -113.988
27.751 -113.991
27.75 -113.994
27.751 -114.005
27.746 -114.022
27.747 -114.024
27.752 -114.03
27.765 -114.038
27.782 -114.043
27.793 -114.053
27.802 -114.062
27.803 -114.063
27.805 -114.067
27.804 -114.069
27.8 -114.07
27.793 -114.069
27.779 -114.057
27.773 -114.055
27.767 -114.057
27.763 -114.054
27.761 -114.05
27.739 -114.037
27.735 -114.038
27.733 -114.04
27.732 -114.05
27.729 -114.051
27.72 -114.05
27.72 -114.053
27.726 -114.061
27.726 -114.068
27.726 -114.073
27.709 -114.094
27.707 -114.099
27.707 -114.11
27.709 -114.12
27.713 -114.126
27.723 -114.134
27.73 -114.141
27.737 -114.144
27.75 -114.144
27.756 -114.146
27.768 -114.155
27.77 -114.157
27.788 -114.174
27.798 -114.175
27.814 -114.172
27.823 -114.176
27.826 -114.175
27.831 -114.168
27.839 -114.165
27.863 -114.147
27.877 -114.133
27.879 -114.131
27.883 -114.129
27.892 -114.135
27.895 -114.138
27.896 -114.151
27.899 -114.153
27.901 -114.151
27.906 -114.137
27.912 -114.136
27.916 -114.138
27.925 -114.157
27.929 -114.16
27.933 -114.159
27.94 -114.152
27.944 -114.152
27.949 -114.155
27.952 -114.165
27.951 -114.172
27.948 -114.176
27.935 -114.177
27.932 -114.181
27.93 -114.191
27.919 -114.199
27.917 -114.201
27.919 -114.223
27.918 -114.228
27.913 -114.238
27.908 -114.245
27.895 -114.253
27.891 -114.258
27.89 -114.263
27.892 -114.267
27.898 -114.27
27.908 -114.271
27.932 -114.267
27.943 -114.262
27.952 -114.253
27.966 -114.235
27.978 -114.227
28.002 -114.202
28.004 -114.2
28.079 -114.139
28.089 -114.127
28.097 -114.127
28.102 -114.125
28.102 -114.121
28.102 -114.117
28.109 -114.112
28.114 -114.115
28.121 -114.113
28.136 -114.097
28.153 -114.085
28.183 -114.072
28.194 -114.066
28.195 -114.062
28.198 -114.055
28.203 -114.053
28.214 -114.063
28.233 -114.068
28.242 -114.073
28.247 -114.08
28.248 -114.086
28.243 -114.096
28.242 -114.105
28.244 -114.109
28.257 -114.116
28.259 -114.117
28.264 -114.116
28.289 -114.099
28.306 -114.09
28.347 -114.073
28.373 -114.063
28.407 -114.05
28.448 -114.042
28.46 -114.042
28.47 -114.045
28.486 -114.06
28.491 -114.062
28.494 -114.063
28.512 -114.062
28.519 -114.066
28.524 -114.076
28.53 -114.081
28.546 -114.088
28.553 -114.095
28.559 -114.103
28.562 -114.112
28.563 -114.12
28.562 -114.14
28.563 -114.146
28.567 -114.15
28.579 -114.153
28.598 -114.145
