segment Cuba
20.534 -77.161
20.538 -77.169
20.545 -77.172
20.553 -77.183
20.559 -77.186
20.557 -77.19
20.544 -77.196
20.541 -77.195
20.536 -77.187
20.535 -77.179
20.533 -77.175
20.53 -77.182
20.532 -77.193
20.545 -77.214
20.547 -77.238
20.548 -77.243
20.55 -77.246
20.551 -77.245
20.552 -77.241
20.554 -77.241
20.568 -77.249
20.576 -77.249
20.589 -77.245
20.601 -77.237
20.604 -77.226
20.611 -77.212
20.624 -77.207
20.629 -77.201
20.632 -77.198
20.64 -77.2
20.644 -77.209
20.641 -77.21
20.642 -77.212
20.645 -77.218
20.655 -77.224
20.654 -77.231
20.66 -77.24
20.665 -77.242
20.669 -77.239
20.671 -77.24
20.67 -77.244
20.663 -77.259
20.66 -77.262
20.655 -77.261
20.648 -77.262
20.648 -77.265
20.658 -77.274
20.673 -77.259
20.679 -77.26
20.667 -77.273
20.666 -77.279
20.685 -77.293
20.696 -77.287
20.696 -77.265
20.696 -77.264
20.698 -77.265
20.698 -77.274
20.701 -77.288
20.699 -77.29
20.694 -77.293
20.691 -77.297
20.693 -77.301
20.696 -77.303
20.708 -77.312
20.715 -77.325
20.72 -77.35
20.72 -77.362
20.718 -77.369
20.714 -77.377
20.71 -77.39
20.701 -77.408
20.7 -77.416
20.698 -77.42
20.7 -77.425
20.698 -77.429
20.693 -77.434
20.687 -77.441
20.686 -77.448
20.689 -77.459
20.686 -77.463
20.681 -77.465
20.675 -77.471
20.676 -77.479
20.674 -77.483
20.679 -77.502
20.694 -77.535
20.692 -77.549
20.698 -77.562
20.699 -77.577
20.698 -77.584
20.697 -77.588
20.697 -77.594
20.696 -77.609
20.692 -77.61
20.681 -77.606
20.679 -77.607
20.677 -77.611
20.693 -77.617
20.695 -77.62
20.692 -77.645
20.694 -77.66
20.697 -77.666
20.697 -77.677
20.694 -77.686
20.694 -77.692
20.694 -77.699
20.697 -77.705
20.698 -77.711
20.705 -77.713
20.699 -77.723
20.694 -77.733
20.695 -77.74
20.692 -77.74
20.69 -77.744
20.695 -77.749
20.698 -77.744
20.7 -77.745
20.7 -77.756
20.706 -77.759
20.707 -77.762
20.704 -77.763
20.704 -77.766
20.708 -77.773
20.706 -77.773
20.705 -77.776
20.706 -77.779
20.71 -77.78
20.711 -77.784
20.708 -77.792
20.714 -77.797
20.712 -77.807
20.718 -77.816
20.732 -77.85
20.73 -77.869
20.731 -77.884
20.73 -77.889
20.729 -77.898
20.726 -77.903
20.718 -77.91
20.713 -77.91
20.708 -77.913
20.7 -77.919
20.697 -77.927
20.704 -77.943
20.706 -77.954
20.706 -77.959
20.708 -77.964
20.706 -77.97
20.705 -77.975
20.709 -77.977
20.71 -77.98
20.707 -77.982
20.704 -77.994
20.703 -77.995
20.701 -77.996
20.704 -78.011
20.705 -78.034
20.707 -78.044
20.71 -78.045
20.716 -78.04
20.72 -78.041
20.724 -78.045
20.721 -78.052
20.72 -78.054
20.715 -78.054
20.715 -78.057
20.721 -78.068
20.734 -78.082
20.737 -78.089
20.74 -78.093
20.749 -78.107
20.761 -78.137
20.764 -78.14
20.769 -78.14
20.775 -78.146
20.781 -78.146
20.78 -78.138
20.781 -78.13
20.785 -78.136
20.784 -78.146
20.789 -78.156
20.793 -78.155
20.794 -78.149
20.796 -78.148
20.798 -78.151
20.799 -78.156
20.802 -78.157
20.803 -78.155
20.807 -78.154
20.82 -78.167
20.822 -78.178
20.827 -78.188
20.83 -78.185
20.832 -78.187
20.836 -78.194
20.841 -78.202
20.85 -78.206
20.852 -78.212
20.844 -78.22
20.845 -78.226
20.836 -78.233
20.835 -78.235
20.839 -78.239
20.85 -78.241
20.853 -78.24
20.855 -78.235
20.86 -78.238
20.86 -78.242
20.883 -78.259
20.888 -78.258
20.889 -78.254
20.896 -78.26
20.906 -78.265
20.909 -78.279
20.912 -78.283
20.911 -78.294
20.914 -78.302
20.921 -78.312
20.925 -78.32
20.946 -78.332
20.95 -78.336
20.951 -78.339
20.958 -78.359
20.959 -78.366
20.953 -78.378
20.953 -78.384
20.955 -78.385
20.96 -78.387
20.962 -78.391
20.963 -78.4
20.968 -78.401
20.976 -78.398
20.987 -78.401
20.994 -78.397
20.996 -78.406
20.993 -78.418
20.995 -78.422
21.008 -78.432
21.024 -78.429
21.029 -78.435
21.029 -78.439
21.02 -78.438
21.017 -78.438
21.014 -78.435
21.012 -78.438
21.024 -78.462
21.026 -78.463
21.028 -78.462
21.029 -78.458
21.031 -78.456
21.034 -78.457
21.034 -78.471
21.036 -78.473
21.045 -78.477
21.053 -78.478
21.058 -78.48
21.061 -78.484
21.056 -78.485
21.041 -78.481
21.033 -78.476
21.032 -78.477
21.031 -78.478
21.036 -78.487
21.042 -78.486
21.059 -78.493
21.071 -78.493
21.104 -78.488
21.108 -78.489
21.11 -78.489
21.11 -78.486
21.108 -78.485
21.104 -78.481
21.097 -78.479
21.096 -78.475
21.099 -78.471
21.1 -78.469
21.103 -78.469
21.111 -78.473
21.112 -78.473
21.116 -78.478
21.126 -78.482
21.123 -78.492
21.111 -78.491
21.11 -78.494
21.113 -78.495
21.121 -78.5
21.135 -78.499
21.136 -78.497
21.134 -78.492
21.136 -78.487
21.135 -78.476
21.141 -78.474
21.144 -78.476
21.143 -78.484
21.14 -78.49
21.143 -78.494
21.146 -78.496
21.149 -78.495
21.175 -78.503
21.187 -78.509
21.193 -78.513
21.205 -78.524
21.21 -78.525
21.227 -78.52
21.24 -78.521
21.244 -78.519
21.246 -78.52
21.249 -78.525
21.261 -78.528
21.268 -78.528
21.271 -78.523
21.27 -78.521
21.263 -78.519
21.257 -78.514
21.247 -78.501
21.246 -78.497
21.256 -78.49
21.269 -78.501
21.275 -78.498
21.279 -78.5
21.285 -78.513
21.291 -78.517
21.286 -78.526
21.287 -78.535
21.294 -78.532
21.307 -78.535
21.313 -78.544
21.326 -78.551
21.343 -78.555
21.349 -78.554
21.349 -78.549
21.353 -78.549
21.359 -78.553
21.366 -78.554
21.378 -78.555
21.404 -78.567
21.414 -78.575
21.422 -78.582
21.429 -78.583
21.431 -78.569
21.437 -78.567
21.448 -78.567
21.451 -78.566
21.454 -78.565
21.46 -78.566
21.461 -78.573
21.459 -78.576
21.455 -78.577
21.44 -78.573
21.434 -78.579
21.435 -78.583
21.454 -78.588
21.47 -78.6
21.479 -78.599
21.484 -78.602
21.494 -78.611
21.501 -78.618
21.506 -78.624
21.513 -78.626
21.516 -78.635
21.522 -78.641
21.534 -78.652
21.538 -78.649
21.542 -78.651
21.544 -78.665
21.551 -78.671
21.559 -78.671
21.556 -78.678
21.563 -78.701
21.564 -78.712
21.567 -78.727
21.565 -78.739
21.571 -78.743
21.574 -78.75
21.577 -78.751
21.595 -78.742
21.596 -78.738
21.596 -78.731
21.592 -78.727
21.582 -78.726
21.582 -78.723
21.587 -78.715
21.589 -78.706
21.586 -78.688
21.611 -78.699
21.616 -78.709
21.614 -78.72
21.616 -78.721
21.623 -78.72
21.631 -78.723
21.63 -78.728
21.633 -78.738
21.644 -78.748
21.641 -78.76
21.642 -78.764
21.637 -78.772
21.632 -78.776
21.632 -78.778
21.628 -78.795
21.622 -78.832
21.626 -78.843
21.622 -78.853
21.617 -78.858
21.611 -78.88
21.598 -78.895
21.596 -78.897
21.597 -78.901
21.601 -78.916
21.603 -78.934
21.602 -78.951
21.598 -78.996
21.595 -79
21.591 -79.02
21.589 -79.028
21.59 -79.033
21.593 -79.045
21.593 -79.055
21.591 -79.064
21.579 -79.081
21.56 -79.126
21.555 -79.143
21.554 -79.159
21.549 -79.17
21.547 -79.193
21.542 -79.208
21.544 -79.221
21.557 -79.273
21.559 -79.285
21.566 -79.3
21.569 -79.308
21.584 -79.329
21.591 -79.346
21.6 -79.358
21.606 -79.364
21.606 -79.367
21.6 -79.373
21.6 -79.377
21.598 -79.39
21.588 -79.403
21.586 -79.407
21.59 -79.427
21.592 -79.449
21.596 -79.458
21.607 -79.468
21.618 -79.484
21.625 -79.493
21.635 -79.504
21.639 -79.507
21.643 -79.505
21.642 -79.499
21.643 -79.497
21.649 -79.499
21.655 -79.499
21.659 -79.501
21.659 -79.505
21.656 -79.505
21.649 -79.504
21.643 -79.509
21.644 -79.516
21.632 -79.522
21.623 -79.529
21.631 -79.53
21.641 -79.527
21.648 -79.528
21.654 -79.535
21.653 -79.541
21.65 -79.539
21.649 -79.533
21.642 -79.531
21.628 -79.534
21.623 -79.538
21.619 -79.54
21.619 -79.547
21.627 -79.548
21.633 -79.551
21.641 -79.559
21.644 -79.566
21.644 -79.579
21.642 -79.598
21.648 -79.599
21.658 -79.599
21.664 -79.602
21.674 -79.613
21.683 -79.628
21.689 -79.645
21.694 -79.666
21.694 -79.674
21.692 -79.681
21.679 -79.7
21.682 -79.704
21.684 -79.717
21.682 -79.719
21.683 -79.722
21.692 -79.727
21.694 -79.734
21.692 -79.741
21.694 -79.744
21.697 -79.746
21.7 -79.741
21.702 -79.741
21.704 -79.752
21.71 -79.758
21.72 -79.763
21.72 -79.767
21.717 -79.772
21.712 -79.789
21.724 -79.795
21.724 -79.797
21.723 -79.798
21.715 -79.797
21.713 -79.799
21.711 -79.806
21.717 -79.807
21.718 -79.811
21.716 -79.819
21.711 -79.817
21.703 -79.822
21.688 -79.826
21.685 -79.823
21.68 -79.822
21.672 -79.823
21.671 -79.826
21.674 -79.827
21.696 -79.828
21.738 -79.832
21.747 -79.831
21.754 -79.837
21.765 -79.83
21.774 -79.829
21.777 -79.829
21.779 -79.832
21.779 -79.839
21.783 -79.843
21.776 -79.842
21.775 -79.833
21.772 -79.832
21.753 -79.842
21.749 -79.839
21.747 -79.835
21.745 -79.834
21.676 -79.83
21.674 -79.832
21.675 -79.834
21.678 -79.84
21.682 -79.844
21.689 -79.843
21.702 -79.844
21.704 -79.846
21.703 -79.85
21.698 -79.854
21.693 -79.855
21.691 -79.858
21.692 -79.862
21.695 -79.866
21.694 -79.889
21.697 -79.891
21.7 -79.89
21.704 -79.878
21.702 -79.863
21.706 -79.857
21.709 -79.859
21.713 -79.861
21.712 -79.87
21.705 -79.888
21.707 -79.892
21.72 -79.875
21.727 -79.871
21.733 -79.874
21.731 -79.882
21.725 -79.895
21.727 -79.897
21.735 -79.89
21.751 -79.888
21.751 -79.884
21.75 -79.882
21.748 -79.878
21.742 -79.874
21.744 -79.872
21.746 -79.873
21.753 -79.871
21.754 -79.869
21.757 -79.87
21.76 -79.888
21.757 -79.901
21.754 -79.906
21.752 -79.908
21.731 -79.912
21.731 -79.915
21.736 -79.917
21.732 -79.928
21.741 -79.927
21.742 -79.93
21.738 -79.931
21.738 -79.935
21.74 -79.935
21.741 -79.94
21.738 -79.947
21.739 -79.948
21.747 -79.949
21.748 -79.95
21.744 -79.954
21.745 -79.96
21.744 -79.971
21.75 -79.977
21.752 -79.985
21.756 -79.994
21.756 -80
21.757 -80.01
21.753 -80.016
21.746 -80.013
21.744 -80.011
21.741 -80.003
21.742 -80
21.746 -79.993
21.743 -79.99
21.739 -79.989
21.734 -79.977
21.731 -79.975
21.728 -79.977
21.73 -79.993
21.733 -80
21.743 -80.02
21.747 -80.023
21.752 -80.026
21.753 -80.026
21.76 -80.027
21.77 -80.034
21.774 -80.035
21.779 -80.034
21.796 -80.041
21.797 -80.042
21.802 -80.039
21.808 -80.027
21.803 -80.021
21.803 -80.019
21.805 -80.017
21.806 -80.018
21.806 -80.021
21.81 -80.027
21.805 -80.038
21.805 -80.041
21.811 -80.044
21.809 -80.052
21.811 -80.069
21.817 -80.085
21.817 -80.101
21.819 -80.106
21.826 -80.119
21.824 -80.126
21.826 -80.133
21.826 -80.147
21.828 -80.154
21.835 -80.158
21.836 -80.164
21.84 -80.169
21.845 -80.189
21.849 -80.194
21.851 -80.201
21.859 -80.212
21.865 -80.213
21.869 -80.222
21.87 -80.233
21.873 -80.237
21.874 -80.244
21.89 -80.269
21.893 -80.271
21.901 -80.269
21.896 -80.274
21.9 -80.28
21.901 -80.291
21.903 -80.295
21.916 -80.304
21.92 -80.31
21.927 -80.315
21.931 -80.313
21.943 -80.321
21.943 -80.328
21.96 -80.341
21.964 -80.34
21.966 -80.341
21.968 -80.347
21.97 -80.35
21.971 -80.353
21.969 -80.355
21.979 -80.362
21.985 -80.379
21.991 -80.385
22.003 -80.393
22.019 -80.413
22.022 -80.413
22.039 -80.4
22.042 -80.4
22.045 -80.403
22.037 -80.403
22.032 -80.409
22.035 -80.415
22.033 -80.418
22.038 -80.42
22.041 -80.427
22.041 -80.436
22.038 -80.442
22.038 -80.447
22.043 -80.453
22.066 -80.462
22.074 -80.46
22.078 -80.46
22.067 -80.465
22.057 -80.462
22.048 -80.463
22.044 -80.467
22.044 -80.483
22.049 -80.488
22.05 -80.494
22.061 -80.508
22.061 -80.509
22.066 -80.518
22.067 -80.523
22.066 -80.539
22.067 -80.544
22.067 -80.559
22.064 -80.571
22.052 -80.597
22.05 -80.605
22.05 -80.613
22.057 -80.628
22.056 -80.638
22.055 -80.651
22.059 -80.661
22.061 -80.671
22.058 -80.713
22.062 -80.726
22.063 -80.743
22.061 -80.754
22.063 -80.761
22.061 -80.77
22.059 -80.777
22.06 -80.798
22.055 -80.831
22.043 -80.88
22.043 -80.889
22.045 -80.899
22.045 -80.903
22.044 -80.923
22.046 -80.929
22.05 -80.968
22.048 -80.976
22.053 -80.982
22.059 -81.009
22.062 -81.013
22.061 -81.02
22.063 -81.023
22.066 -81.033
22.072 -81.058
22.08 -81.066
22.082 -81.074
22.086 -81.081
22.089 -81.093
22.1 -81.107
22.113 -81.12
22.127 -81.123
22.14 -81.132
22.148 -81.138
22.186 -81.147
22.21 -81.146
22.22 -81.142
22.23 -81.145
22.232 -81.152
22.239 -81.157
22.251 -81.162
22.256 -81.165
22.264 -81.171
22.272 -81.176
22.274 -81.181
22.284 -81.19
22.283 -81.2
22.284 -81.214
22.28 -81.222
22.272 -81.222
22.27 -81.222
22.265 -81.22
22.255 -81.213
22.225 -81.205
22.212 -81.201
22.187 -81.2
22.178 -81.203
22.164 -81.211
22.154 -81.212
22.141 -81.21
22.13 -81.211
22.127 -81.207
22.104 -81.202
22.098 -81.2
22.092 -81.2
22.08 -81.203
22.059 -81.216
22.055 -81.223
22.064 -81.23
22.069 -81.226
22.072 -81.22
22.077 -81.216
22.084 -81.213
22.091 -81.213
22.096 -81.209
22.105 -81.211
22.11 -81.218
22.112 -81.221
22.113 -81.233
22.115 -81.234
22.117 -81.231
22.119 -81.222
22.125 -81.227
22.138 -81.233
22.142 -81.236
22.146 -81.235
22.15 -81.24
22.147 -81.243
22.154 -81.243
22.159 -81.248
22.158 -81.252
22.153 -81.256
22.145 -81.252
22.143 -81.26
22.135 -81.266
22.136 -81.268
22.137 -81.269
22.139 -81.268
22.144 -81.267
22.147 -81.268
22.147 -81.274
22.141 -81.277
22.139 -81.279
22.135 -81.277
22.131 -81.279
22.13 -81.292
22.128 -81.292
22.126 -81.281
22.12 -81.281
22.116 -81.284
22.109 -81.28
22.107 -81.277
22.109 -81.271
22.106 -81.269
22.103 -81.271
22.102 -81.279
22.1 -81.281
22.102 -81.286
22.097 -81.298
22.101 -81.301
22.102 -81.304
22.097 -81.305
22.093 -81.319
22.097 -81.315
22.099 -81.318
22.103 -81.321
22.11 -81.322
22.11 -81.326
22.101 -81.33
22.093 -81.325
22.089 -81.327
22.095 -81.336
22.09 -81.349
22.094 -81.353
22.077 -81.359
22.072 -81.371
22.071 -81.372
22.073 -81.372
22.082 -81.362
22.088 -81.364
22.093 -81.363
22.098 -81.367
22.107 -81.37
22.115 -81.386
22.119 -81.385
22.125 -81.39
22.137 -81.392
22.142 -81.389
22.147 -81.394
22.155 -81.39
22.16 -81.397
22.171 -81.402
22.175 -81.403
22.18 -81.406
22.186 -81.413
22.188 -81.419
22.188 -81.423
22.186 -81.429
22.188 -81.431
22.188 -81.435
22.185 -81.437
22.19 -81.446
22.185 -81.449
22.19 -81.459
22.187 -81.475
22.187 -81.482
22.177 -81.483
22.177 -81.486
22.181 -81.487
22.194 -81.487
22.2 -81.489
22.201 -81.49
22.204 -81.492
22.204 -81.499
22.202 -81.501
22.202 -81.506
22.2 -81.508
22.202 -81.515
22.207 -81.522
22.207 -81.531
22.202 -81.529
22.192 -81.548
22.189 -81.559
22.18 -81.568
22.181 -81.571
22.182 -81.582
22.188 -81.575
22.191 -81.576
22.193 -81.585
22.193 -81.591
22.192 -81.595
22.195 -81.604
22.195 -81.614
22.193 -81.624
22.197 -81.627
22.203 -81.626
22.207 -81.628
22.212 -81.644
22.211 -81.649
22.207 -81.651
22.208 -81.657
22.206 -81.659
22.199 -81.657
22.196 -81.658
22.199 -81.666
22.206 -81.674
22.204 -81.676
22.201 -81.675
22.2 -81.68
22.198 -81.679
22.193 -81.676
22.188 -81.677
22.181 -81.672
22.178 -81.664
22.178 -81.653
22.176 -81.651
22.174 -81.652
22.172 -81.659
22.175 -81.682
22.183 -81.681
22.194 -81.69
22.195 -81.698
22.199 -81.703
22.199 -81.692
22.201 -81.69
22.203 -81.693
22.204 -81.696
22.205 -81.697
22.204 -81.709
22.206 -81.714
22.21 -81.715
22.209 -81.718
22.207 -81.719
22.197 -81.719
22.196 -81.724
22.198 -81.727
22.203 -81.727
22.207 -81.729
22.208 -81.734
22.206 -81.738
22.203 -81.739
22.193 -81.736
22.19 -81.738
22.195 -81.744
22.204 -81.749
22.204 -81.752
22.199 -81.76
22.181 -81.757
22.174 -81.759
22.173 -81.768
22.175 -81.774
22.179 -81.773
22.18 -81.772
22.183 -81.774
22.187 -81.781
22.189 -81.789
22.188 -81.795
22.19 -81.797
22.191 -81.801
22.182 -81.807
22.181 -81.808
22.188 -81.816
22.188 -81.821
22.194 -81.83
22.2 -81.836
22.203 -81.835
22.208 -81.839
22.202 -81.846
22.207 -81.851
22.214 -81.855
22.221 -81.856
22.227 -81.855
22.233 -81.842
22.237 -81.844
22.236 -81.847
22.24 -81.855
22.246 -81.859
22.249 -81.856
22.251 -81.856
22.253 -81.862
22.254 -81.867
22.259 -81.868
22.263 -81.873
22.266 -81.887
22.268 -81.908
22.274 -81.928
22.281 -81.945
22.28 -81.955
22.285 -81.967
22.294 -81.984
22.325 -82.034
22.327 -82.035
22.331 -82.042
22.336 -82.061
22.342 -82.096
22.346 -82.104
22.346 -82.105
22.349 -82.107
22.352 -82.108
22.369 -82.102
22.376 -82.109
22.38 -82.116
22.366 -82.138
22.368 -82.141
22.382 -82.148
22.396 -82.16
22.398 -82.16
22.416 -82.153
22.419 -82.152
22.423 -82.147
22.425 -82.139
22.428 -82.134
22.434 -82.129
22.434 -82.114
22.429 -82.1
22.436 -82.076
22.435 -82.069
22.433 -82.059
22.433 -82.034
22.431 -82.028
22.43 -82.026
22.433 -82.005
22.434 -81.98
22.443 -81.968
22.442 -81.963
22.438 -81.959
22.436 -81.95
22.436 -81.928
22.44 -81.914
22.441 -81.894
22.437 -81.881
22.436 -81.876
22.432 -81.851
22.432 -81.839
22.435 -81.833
22.435 -81.826
22.433 -81.817
22.438 -81.806
22.443 -81.799
22.446 -81.784
22.447 -81.776
22.451 -81.769
22.457 -81.763
22.459 -81.759
22.464 -81.753
22.464 -81.751
22.459 -81.747
22.456 -81.743
22.461 -81.721
22.456 -81.711
22.47 -81.682
22.472 -81.679
22.483 -81.671
22.486 -81.668
22.486 -81.66
22.49 -81.653
22.494 -81.651
22.497 -81.65
22.514 -81.655
22.54 -81.653
22.539 -81.644
22.541 -81.638
22.539 -81.632
22.524 -81.62
22.522 -81.618
22.52 -81.612
22.522 -81.608
22.524 -81.606
22.524 -81.613
22.531 -81.621
22.541 -81.628
22.546 -81.634
22.546 -81.638
22.546 -81.643
22.548 -81.647
22.559 -81.649
22.573 -81.647
22.581 -81.652
22.581 -81.657
22.584 -81.664
22.584 -81.671
22.585 -81.677
22.589 -81.682
22.597 -81.692
22.601 -81.699
22.603 -81.699
22.604 -81.703
22.616 -81.719
22.631 -81.735
22.638 -81.744
22.66 -81.792
22.661 -81.796
22.665 -81.812
22.67 -81.838
22.68 -81.862
22.685 -81.89
22.675 -81.916
22.675 -81.926
22.68 -81.957
22.679 -81.976
22.674 -82.004
22.672 -82.025
22.67 -82.029
22.668 -82.06
22.663 -82.085
22.659 -82.094
22.657 -82.106
22.665 -82.118
22.675 -82.144
22.689 -82.195
22.69 -82.203
22.689 -82.229
22.69 -82.232
22.692 -82.25
22.688 -82.268
22.686 -82.301
22.687 -82.325
22.684 -82.337
22.683 -82.34
22.682 -82.354
22.685 -82.367
22.686 -82.398
22.69 -82.413
22.69 -82.426
22.682 -82.469
22.683 -82.471
22.688 -82.485
22.689 -82.498
22.687 -82.514
22.691 -82.529
22.69 -82.535
22.682 -82.541
22.681 -82.548
22.676 -82.551
22.672 -82.559
22.673 -82.561
22.692 -82.569
22.693 -82.575
22.692 -82.584
22.691 -82.588
22.693 -82.591
22.691 -82.595
22.691 -82.61
22.688 -82.626
22.683 -82.636
22.686 -82.645
22.687 -82.656
22.698 -82.68
22.702 -82.694
22.704 -82.712
22.704 -82.713
22.71 -82.738
22.706 -82.763
22.703 -82.773
22.696 -82.781
22.691 -82.783
22.675 -82.779
22.666 -82.781
22.659 -82.787
22.654 -82.79
22.641 -82.787
22.631 -82.79
22.622 -82.8
22.613 -82.811
22.606 -82.816
22.601 -82.834
22.585 -82.876
22.572 -82.892
22.556 -82.908
22.552 -82.92
22.551 -82.939
22.554 -82.949
22.565 -82.957
22.571 -82.959
22.562 -82.962
22.556 -82.96
22.55 -82.961
22.538 -82.965
22.532 -82.971
22.523 -82.988
22.518 -83.002
22.515 -83.03
22.509 -83.043
22.503 -83.054
22.497 -83.064
22.496 -83.069
22.497 -83.085
22.495 -83.089
22.487 -83.086
22.479 -83.086
22.464 -83.096
22.453 -83.109
22.435 -83.112
22.42 -83.123
22.409 -83.128
22.401 -83.13
22.397 -83.131
22.389 -83.137
22.355 -83.154
22.337 -83.176
22.333 -83.188
22.332 -83.2
22.334 -83.217
22.341 -83.224
22.348 -83.228
22.349 -83.232
22.342 -83.236
22.351 -83.244
22.355 -83.252
22.356 -83.259
22.345 -83.273
22.341 -83.274
22.334 -83.275
22.331 -83.273
22.328 -83.273
22.325 -83.276
22.331 -83.287
22.331 -83.293
22.326 -83.296
22.311 -83.294
22.308 -83.293
22.299 -83.295
22.297 -83.302
22.292 -83.302
22.283 -83.32
22.285 -83.326
22.269 -83.332
22.253 -83.319
22.251 -83.319
22.247 -83.325
22.244 -83.331
22.245 -83.335
22.246 -83.336
22.253 -83.329
22.261 -83.331
22.258 -83.332
22.252 -83.335
22.24 -83.347
22.223 -83.353
22.216 -83.361
22.219 -83.364
22.227 -83.363
22.235 -83.368
22.238 -83.368
22.24 -83.371
22.24 -83.374
22.237 -83.377
22.23 -83.375
22.225 -83.375
22.216 -83.366
22.209 -83.367
22.208 -83.375
22.204 -83.383
22.208 -83.393
22.211 -83.387
22.218 -83.382
22.222 -83.385
22.223 -83.391
22.224 -83.394
22.232 -83.397
22.236 -83.401
22.232 -83.405
22.224 -83.402
22.22 -83.404
22.21 -83.4
22.208 -83.401
22.211 -83.409
22.21 -83.411
22.207 -83.411
22.203 -83.409
22.2 -83.41
22.198 -83.416
22.192 -83.421
22.19 -83.422
22.188 -83.431
22.193 -83.439
22.194 -83.443
22.193 -83.449
22.188 -83.466
22.183 -83.474
22.176 -83.482
22.176 -83.485
22.185 -83.493
22.186 -83.494
22.188 -83.499
22.186 -83.509
22.189 -83.519
22.198 -83.539
22.203 -83.542
22.204 -83.553
22.206 -83.555
22.217 -83.547
22.223 -83.551
22.225 -83.558
22.226 -83.558
22.234 -83.564
22.238 -83.57
22.244 -83.574
22.253 -83.571
22.26 -83.572
22.259 -83.575
22.24 -83.582
22.223 -83.6
22.211 -83.61
22.209 -83.611
22.199 -83.624
22.185 -83.636
22.184 -83.647
22.171 -83.66
22.17 -83.667
22.172 -83.671
22.174 -83.67
22.177 -83.663
22.184 -83.665
22.192 -83.671
22.197 -83.678
22.193 -83.686
22.188 -83.688
22.183 -83.688
22.179 -83.689
22.178 -83.691
22.177 -83.695
22.182 -83.707
22.182 -83.718
22.177 -83.741
22.171 -83.754
22.168 -83.791
22.172 -83.792
22.179 -83.787
22.189 -83.789
22.19 -83.789
22.193 -83.792
22.193 -83.796
22.184 -83.793
22.178 -83.797
22.178 -83.801
22.182 -83.804
22.183 -83.811
22.175 -83.83
22.171 -83.846
22.172 -83.851
22.18 -83.855
22.174 -83.86
22.176 -83.871
22.181 -83.883
22.178 -83.897
22.181 -83.897
22.185 -83.897
22.187 -83.904
22.177 -83.908
22.175 -83.919
22.154 -83.949
22.145 -83.963
22.142 -83.963
22.131 -83.974
22.123 -83.978
22.115 -83.98
22.108 -83.98
22.101 -83.984
22.094 -83.977
22.091 -83.974
22.077 -83.971
22.064 -83.972
22.061 -83.974
22.063 -83.977
22.075 -83.98
22.075 -83.985
22.073 -83.988
22.069 -83.998
22.066 -84
22.058 -84
22.045 -83.999
22.033 -83.992
22.027 -83.986
22.026 -83.979
22.031 -83.97
22.037 -83.97
22.044 -83.974
22.05 -83.975
22.052 -83.971
22.045 -83.966
22.036 -83.963
22.026 -83.968
22.016 -83.972
21.984 -84.007
21.977 -84.01
21.974 -84.009
21.96 -84
21.936 -84.012
21.926 -84.021
21.924 -84.024
21.916 -84.036
21.911 -84.04
21.914 -84.044
21.918 -84.049
21.92 -84.054
21.932 -84.073
21.933 -84.079
21.936 -84.088
21.937 -84.099
21.933 -84.146
21.932 -84.15
21.93 -84.158
21.919 -84.176
21.908 -84.226
21.902 -84.238
21.901 -84.252
21.897 -84.271
21.896 -84.274
21.89 -84.29
21.878 -84.309
21.866 -84.324
21.855 -84.343
21.839 -84.361
21.822 -84.382
21.78 -84.435
21.772 -84.448
21.769 -84.455
21.77 -84.473
21.764 -84.497
21.76 -84.514
21.762 -84.519
21.767 -84.522
21.806 -84.521
21.809 -84.518
21.819 -84.506
21.832 -84.502
21.837 -84.498
21.852 -84.482
21.869 -84.468
21.882 -84.463
21.909 -84.471
21.915 -84.475
21.929 -84.498
21.934 -84.514
21.934 -84.53
21.934 -84.542
21.937 -84.549
21.937 -84.558
21.93 -84.587
21.929 -84.601
21.919 -84.633
21.914 -84.639
21.907 -84.659
21.901 -84.679
21.899 -84.689
21.889 -84.712
21.884 -84.727
21.873 -84.742
21.863 -84.754
21.846 -84.766
21.842 -84.77
21.827 -84.784
21.819 -84.798
21.815 -84.809
21.815 -84.821
21.818 -84.834
21.828 -84.893
21.832 -84.918
21.835 -84.93
21.841 -84.936
21.845 -84.946
21.852 -84.952
21.857 -84.956
21.866 -84.957
21.873 -84.957
21.882 -84.956
21.908 -84.942
21.911 -84.94
21.924 -84.929
21.922 -84.923
21.907 -84.916
21.904 -84.91
21.895 -84.907
21.894 -84.894
21.897 -84.884
21.895 -84.879
21.892 -84.877
21.89 -84.874
21.89 -84.867
21.895 -84.861
21.895 -84.852
21.903 -84.85
21.901 -84.846
21.899 -84.843
21.897 -84.841
21.91 -84.826
21.915 -84.828
21.92 -84.837
21.922 -84.835
21.923 -84.829
21.926 -84.825
21.929 -84.841
21.925 -84.85
21.927 -84.852
21.926 -84.858
21.915 -84.862
21.913 -84.867
21.918 -84.868
21.936 -84.856
21.935 -84.845
21.936 -84.838
21.936 -84.825
21.935 -84.823
21.932 -84.819
21.924 -84.818
21.91 -84.819
21.905 -84.814
21.91 -84.802
21.92 -84.79
21.921 -84.779
21.93 -84.763
21.933 -84.757
21.953 -84.727
21.955 -84.717
21.961 -84.708
21.969 -84.684
21.979 -84.639
21.982 -84.634
21.992 -84.615
21.996 -84.601
22.028 -84.549
22.027 -84.545
22.024 -84.543
22.024 -84.54
22.027 -84.538
22.033 -84.539
22.037 -84.537
