segment China
28.046 90.896
28.043 90.873
28.041 90.85
28.042 90.84
28.05 90.817
28.053 90.804
28.056 90.773
28.06 90.756
28.065 90.744
28.079 90.731
28.089 90.719
28.091 90.714
28.089 90.697
28.083 90.679
28.073 90.66
28.075 90.649
28.073 90.637
28.063 90.632
28.057 90.627
28.059 90.619
28.074 90.61
28.076 90.603
28.07 90.587
28.069 90.578
28.073 90.533
28.068 90.503
28.067 90.48
28.065 90.466
28.066 90.455
28.073 90.429
28.074 90.417
28.072 90.392
28.074 90.377
28.077 90.371
28.089 90.365
28.096 90.362
28.116 90.362
28.151 90.378
28.188 90.394
28.199 90.397
28.213 90.399
28.221 90.398
28.236 90.391
28.248 90.381
28.259 90.354
28.283 90.244
28.286 90.22
28.293 90.171
28.295 90.167
28.311 90.053
28.322 90.015
28.324 90.003
28.323 90
28.323 89.999
28.316 89.989
28.298 89.971
28.288 89.955
28.284 89.943
28.285 89.932
28.295 89.924
28.299 89.919
28.304 89.907
28.304 89.899
28.29 89.884
28.268 89.869
28.257 89.858
28.245 89.842
28.234 89.819
28.226 89.806
28.22 89.802
28.204 89.809
28.195 89.801
28.189 89.793
28.176 89.766
28.171 89.753
28.17 89.739
28.176 89.727
28.176 89.717
28.173 89.708
28.173 89.697
28.16 89.679
28.154 89.667
28.154 89.658
28.158 89.644
28.149 89.624
28.149 89.619
28.157 89.609
28.156 89.601
28.147 89.592
28.13 89.58
28.115 89.564
28.1 89.551
28.093 89.535
28.097 89.524
28.095 89.516
28.075 89.499
28.067 89.495
28.056 89.487
28.038 89.466
28.032 89.461
28.025 89.468
28.019 89.468
28.01 89.457
28.003 89.462
27.996 89.456
27.992 89.449
27.988 89.437
27.98 89.394
27.981 89.389
27.98 89.381
27.974 89.37
27.964 89.358
27.955 89.351
27.947 89.349
27.937 89.35
27.903 89.365
27.888 89.378
27.875 89.374
27.865 89.359
27.843 89.321
27.841 89.308
27.845 89.296
27.845 89.287
27.836 89.273
27.815 89.255
27.806 89.251
27.785 89.235
27.766 89.226
27.751 89.215
27.737 89.212
27.715 89.201
27.691 89.186
27.677 89.179
27.669 89.173
27.656 89.159
27.617 89.131
27.615 89.123
27.62 89.111
27.621 89.098
27.62 89.087
27.615 89.073
27.607 89.061
27.576 89.034
27.568 89.022
27.5 89
27.497 88.998
27.493 88.995
27.482 88.986
27.473 88.981
27.455 88.985
27.448 88.984
27.438 88.976
27.423 88.969
27.388 88.962
27.374 88.962
27.361 88.969
27.346 88.979
27.327 88.985
27.308 88.998
27.293 88.997
27.279 88.988
27.275 88.98
27.274 88.972
27.287 88.957
27.293 88.944
27.293 88.937
27.29 88.927
27.292 88.926
27.299 88.913
27.3 88.904
27.305 88.896
27.31 88.891
27.325 88.883
27.333 88.869
27.345 88.863
27.35 88.858
27.349 88.842
27.351 88.837
27.363 88.824
27.375 88.812
27.396 88.798
27.411 88.794
27.428 88.785
27.441 88.783
27.494 88.785
27.507 88.774
27.523 88.768
27.528 88.769
27.543 88.788
27.551 88.791
27.56 88.799
27.578 88.806
27.592 88.806
27.609 88.815
27.618 88.833
27.627 88.842
27.638 88.845
27.655 88.841
27.664 88.846
27.674 88.838
27.678 88.838
27.689 88.849
27.704 88.855
27.715 88.856
27.731 88.848
27.743 88.846
27.755 88.851
27.778 88.851
27.786 88.855
27.792 88.862
27.798 88.874
27.806 88.877
27.818 88.879
27.829 88.876
27.862 88.873
27.871 88.869
27.893 88.849
27.902 88.838
27.906 88.836
27.93 88.843
27.955 88.844
27.981 88.839
27.995 88.844
28.001 88.843
28.016 88.831
28.029 88.813
28.047 88.797
28.054 88.789
28.059 88.775
28.068 88.761
28.079 88.722
28.081 88.692
28.08 88.685
28.073 88.681
28.074 88.675
28.089 88.668
28.1 88.65
28.106 88.645
28.121 88.64
28.126 88.635
28.129 88.631
28.128 88.622
28.125 88.617
28.113 88.627
28.103 88.621
28.097 88.614
28.096 88.605
28.089 88.591
28.087 88.572
28.082 88.563
28.063 88.557
28.05 88.557
28.04 88.554
28.037 88.551
28.035 88.546
28.035 88.536
28.047 88.509
28.047 88.495
28.036 88.475
28.009 88.447
28.003 88.436
27.999 88.421
27.992 88.416
27.984 88.401
27.984 88.39
27.992 88.37
27.991 88.358
27.988 88.344
27.978 88.333
27.977 88.322
27.969 88.311
27.967 88.301
27.969 88.292
27.961 88.284
27.961 88.274
27.947 88.259
27.947 88.252
27.951 88.247
27.964 88.238
27.966 88.228
27.961 88.216
27.961 88.206
27.943 88.202
27.946 88.191
27.956 88.172
27.959 88.162
27.96 88.145
27.955 88.136
27.95 88.134
27.935 88.137
27.927 88.132
27.92 88.125
27.914 88.124
27.9 88.129
27.889 88.139
27.884 88.139
27.879 88.136
27.875 88.134
27.867 88.114
27.87 88.088
27.875 88.079
27.883 88.071
27.899 88.059
27.906 88.049
27.911 88.039
27.916 88.019
27.917 88.007
27.916 88
27.911 87.996
27.88 87.956
27.84 87.941
27.816 87.918
27.811 87.905
27.812 87.882
27.807 87.874
27.808 87.87
27.824 87.856
27.831 87.847
27.835 87.832
27.837 87.815
27.834 87.809
27.829 87.804
27.818 87.799
27.812 87.795
27.812 87.791
27.819 87.775
27.829 87.76
27.833 87.751
27.833 87.742
27.827 87.735
27.815 87.731
27.814 87.726
27.818 87.722
27.83 87.72
27.835 87.716
27.842 87.705
27.844 87.696
27.832 87.665
27.832 87.651
27.821 87.636
27.81 87.613
27.812 87.6
27.818 87.593
27.822 87.592
27.84 87.59
27.86 87.591
27.866 87.587
27.868 87.58
27.863 87.56
27.847 87.54
27.838 87.517
27.834 87.495
27.822 87.464
27.823 87.441
27.829 87.425
27.834 87.421
27.84 87.431
27.846 87.431
27.85 87.425
27.852 87.419
27.85 87.417
27.851 87.404
27.845 87.385
27.83 87.356
27.829 87.344
27.835 87.313
27.842 87.285
27.843 87.271
27.829 87.246
27.823 87.242
27.817 87.234
27.821 87.213
27.819 87.19
27.819 87.178
27.824 87.156
27.828 87.146
27.824 87.138
27.827 87.132
27.835 87.128
27.842 87.134
27.85 87.148
27.856 87.151
27.862 87.149
27.873 87.137
27.88 87.128
27.886 87.114
27.891 87.095
27.923 87.065
27.931 87.052
27.939 87.045
27.953 87.023
27.954 87.011
27.952 86.977
27.95 86.972
27.951 86.961
27.959 86.936
27.977 86.924
27.982 86.919
27.989 86.908
27.998 86.882
28.006 86.867
28.026 86.859
28.028 86.853
28.028 86.848
28.025 86.84
28.015 86.82
28.014 86.815
28.015 86.806
28.019 86.798
28.043 86.774
28.044 86.771
28.041 86.757
28.044 86.751
28.053 86.745
28.094 86.74
28.101 86.734
28.105 86.721
28.108 86.703
28.106 86.68
28.103 86.673
28.088 86.661
28.076 86.636
28.075 86.629
28.086 86.604
28.085 86.593
28.081 86.583
28.069 86.57
28.049 86.557
28.044 86.551
28.038 86.542
28.033 86.525
28.025 86.515
28.01 86.507
27.996 86.507
27.981 86.5
27.974 86.501
27.959 86.52
27.95 86.523
27.946 86.528
27.941 86.531
27.927 86.528
27.923 86.525
27.918 86.518
27.92 86.512
27.929 86.499
27.934 86.485
27.935 86.474
27.929 86.458
27.91 86.431
27.91 86.42
27.913 86.413
27.92 86.406
27.926 86.405
27.938 86.409
27.949 86.423
27.962 86.432
27.966 86.427
27.967 86.421
27.965 86.404
27.959 86.389
27.946 86.363
27.944 86.355
27.946 86.349
27.972 86.33
27.976 86.32
27.98 86.276
27.978 86.265
27.978 86.239
27.981 86.225
27.988 86.216
27.999 86.209
28.011 86.204
28.056 86.2
28.07 86.193
28.077 86.192
28.086 86.198
28.094 86.21
28.1 86.212
28.147 86.177
28.159 86.178
28.164 86.176
28.17 86.167
28.157 86.151
28.134 86.13
28.112 86.103
28.1 86.08
28.089 86.076
28.041 86.073
28.013 86.079
27.989 86.107
27.971 86.114
27.962 86.113
27.953 86.117
27.944 86.125
27.939 86.127
27.931 86.12
27.92 86.102
27.912 86.085
27.909 86.065
27.909 86.045
27.911 86.031
27.919 86.004
27.924 85.991
27.933 85.977
27.935 85.961
27.939 85.956
27.943 85.953
27.949 85.954
27.966 85.966
27.973 85.967
27.983 85.964
28.01 85.941
28.058 85.912
28.086 85.911
28.099 85.906
28.115 85.895
28.153 85.842
28.179 85.815
28.186 85.806
28.19 85.796
28.196 85.785
28.207 85.776
28.21 85.77
28.21 85.763
28.197 85.743
28.198 85.731
28.216 85.706
28.233 85.677
28.253 85.656
28.254 85.63
28.259 85.623
28.301 85.592
28.306 85.576
28.314 85.564
28.327 85.532
28.33 85.518
28.33 85.498
28.328 85.491
28.332 85.461
28.33 85.442
28.32 85.425
28.313 85.413
28.287 85.388
28.283 85.381
28.283 85.374
28.286 85.367
28.287 85.362
28.291 85.348
28.301 85.342
28.299 85.33
28.291 85.317
28.285 85.302
28.285 85.275
28.282 85.253
28.285 85.247
28.323 85.223
28.335 85.213
28.341 85.205
28.342 85.199
28.339 85.19
28.332 85.176
28.325 85.152
28.325 85.141
28.329 85.123
28.333 85.115
28.339 85.111
28.381 85.12
28.385 85.123
28.421 85.13
28.457 85.14
28.482 85.155
28.498 85.156
28.554 85.176
28.561 85.186
28.574 85.187
28.589 85.183
28.601 85.182
28.609 85.192
28.618 85.193
28.665 85.151
28.678 85.131
28.679 85.115
28.676 85.097
28.67 85.071
28.661 85.054
28.648 85.039
28.606 85
28.604 84.999
28.601 84.989
28.602 84.979
28.611 84.959
28.614 84.938
28.61 84.925
28.606 84.917
28.589 84.896
28.586 84.88
28.568 84.858
28.587 84.831
28.591 84.821
28.598 84.772
28.597 84.74
28.611 84.709
28.613 84.691
28.621 84.686
28.631 84.691
28.644 84.701
28.656 84.703
28.697 84.678
28.711 84.678
28.719 84.673
28.726 84.658
28.738 84.62
28.74 84.607
28.728 84.576
28.723 84.557
28.723 84.53
28.718 84.514
28.726 84.482
28.742 84.461
28.745 84.449
28.742 84.439
28.743 84.433
28.736 84.424
28.737 84.419
28.74 84.417
28.745 84.416
28.759 84.42
28.769 84.42
28.791 84.434
28.81 84.435
28.82 84.433
28.829 84.427
28.843 84.413
28.852 84.4
28.856 84.387
28.858 84.375
28.859 84.345
28.863 84.336
28.877 84.313
28.878 84.299
28.883 84.288
28.89 84.281
28.909 84.273
28.91 84.269
28.909 84.267
28.913 84.26
28.911 84.255
28.91 84.241
28.902 84.22
28.9 84.198
28.885 84.163
28.885 84.152
28.89 84.146
28.901 84.145
28.948 84.154
28.959 84.158
28.976 84.169
28.987 84.167
28.997 84.163
29.009 84.151
29.029 84.124
29.041 84.118
29.05 84.118
29.059 84.122
29.073 84.136
29.087 84.152
29.094 84.158
29.108 84.163
29.125 84.162
29.145 84.166
29.186 84.169
29.194 84.174
29.206 84.191
29.212 84.197
29.22 84.196
29.226 84.19
29.231 84.175
29.234 84.148
29.238 84.137
29.247 84.125
29.273 84.102
29.276 84.096
29.278 84.088
29.273 84.077
29.273 84.068
29.284 84.05
29.286 84.042
29.283 84.035
29.274 84.023
29.275 84.018
29.286 83.998
29.293 83.997
29.306 84.002
29.316 83.973
29.315 83.966
29.306 83.949
29.311 83.932
29.313 83.918
29.31 83.894
29.305 83.877
29.283 83.833
29.27 83.822
29.253 83.814
29.244 83.803
29.238 83.786
29.238 83.777
29.245 83.738
29.245 83.719
29.242 83.712
29.233 83.698
29.213 83.677
29.207 83.661
29.197 83.65
29.175 83.639
29.17 83.633
29.169 83.621
29.174 83.606
29.179 83.593
29.192 83.572
29.194 83.559
29.199 83.549
29.208 83.533
29.22 83.519
29.237 83.503
29.255 83.496
29.265 83.486
29.273 83.477
29.281 83.453
29.289 83.443
29.314 83.435
29.344 83.429
29.352 83.424
29.37 83.404
29.384 83.402
29.4 83.394
29.412 83.385
29.425 83.368
29.433 83.36
29.441 83.349
29.449 83.333
29.456 83.328
29.466 83.327
29.485 83.333
29.492 83.332
29.501 83.325
29.515 83.287
29.517 83.262
29.522 83.255
29.531 83.25
29.562 83.254
29.575 83.247
29.583 83.238
29.595 83.212
29.602 83.19
29.601 83.159
29.619 83.149
29.622 83.142
29.624 83.101
29.63 83.076
29.645 83.049
29.655 83.039
29.663 83.022
29.664 83.013
29.672 83.002
29.675 82.994
29.674 82.978
29.675 82.97
29.69 82.938
29.702 82.919
29.704 82.911
29.706 82.893
29.704 82.854
29.71 82.843
29.73 82.826
29.736 82.816
29.741 82.803
29.744 82.785
29.755 82.758
29.761 82.75
29.77 82.745
29.788 82.73
29.807 82.726
29.84 82.701
29.85 82.687
29.859 82.67
29.863 82.661
29.896 82.628
29.913 82.606
29.919 82.603
29.933 82.602
29.938 82.596
29.943 82.588
29.953 82.581
29.963 82.569
29.969 82.556
29.976 82.529
29.983 82.517
30 82.504
30.007 82.498
30.009 82.49
30.005 82.481
30.007 82.471
30.013 82.46
30.015 82.452
30.012 82.431
30.014 82.431
30.025 82.42
30.03 82.406
30.031 82.396
30.03 82.386
30.036 82.371
30.042 82.344
30.047 82.329
30.056 82.323
30.061 82.312
30.063 82.298
30.064 82.28
30.069 82.265
30.077 82.252
30.093 82.198
30.101 82.188
30.106 82.187
30.118 82.189
30.131 82.197
30.157 82.209
30.176 82.209
30.199 82.199
30.211 82.187
30.222 82.165
30.23 82.159
30.297 82.142
30.304 82.145
30.313 82.156
30.318 82.159
30.321 82.159
30.326 82.154
30.329 82.148
30.334 82.131
30.333 82.118
30.336 82.081
30.339 82.071
30.341 82.053
30.34 82.019
30.336 82.007
30.342 81.981
30.352 81.963
30.354 81.955
30.359 81.908
30.369 81.855
30.377 81.829
30.385 81.765
30.395 81.725
30.409 81.704
30.414 81.694
30.419 81.677
30.42 81.656
30.431 81.641
30.433 81.634
30.432 81.623
30.427 81.605
30.431 81.594
30.427 81.586
30.413 81.58
30.377 81.581
30.371 81.576
30.373 81.564
30.38 81.532
30.386 81.519
30.395 81.509
30.417 81.495
30.421 81.488
30.423 81.483
30.423 81.468
30.419 81.433
30.414 81.407
30.407 81.398
30.397 81.391
30.381 81.387
30.353 81.39
30.331 81.404
30.317 81.41
30.305 81.411
30.296 81.41
30.252 81.391
30.239 81.389
30.216 81.39
30.204 81.385
30.188 81.368
30.181 81.361
30.159 81.346
30.152 81.338
30.15 81.322
30.153 81.292
30.144 81.264
30.109 81.267
30.097 81.265
30.084 81.259
30.068 81.259
30.058 81.256
30.036 81.23
30.032 81.213
30.03 81.198
30.04 81.179
30.049 81.157
30.064 81.133
30.072 81.118
30.074 81.104
30.079 81.096
30.09 81.091
30.124 81.09
30.136 81.098
30.151 81.103
30.167 81.094
30.18 81.083
30.186 81.073
30.204 81.056
30.216 81.046
30.238 81.041
30.246 81.035
30.257 81.023
30.26 81.008
30.271 80.972
30.285 80.937
30.298 80.887
30.298 80.869
30.306 80.842
30.323 80.814
30.337 80.797
30.369 80.776
30.394 80.751
30.401 80.732
30.412 80.711
30.428 80.688
30.447 80.648
30.477 80.592
30.476 80.582
30.471 80.574
30.46 80.563
30.459 80.552
30.461 80.545
30.471 80.536
30.479 80.521
30.484 80.5
30.502 80.45
30.515 80.435
30.515 80.424
30.519 80.415
30.517 80.395
30.519 80.389
30.532 80.37
30.538 80.357
30.556 80.331
30.568 80.29
30.568 80.269
30.565 80.253
30.573 80.241
30.579 80.22
30.602 80.222
30.608 80.219
30.618 80.206
30.622 80.206
30.629 80.221
30.633 80.223
30.638 80.221
30.648 80.211
30.656 80.207
30.66 80.195
30.666 80.191
30.669 80.19
30.675 80.194
30.681 80.22
30.687 80.227
30.701 80.235
30.717 80.254
30.727 80.257
30.736 80.256
30.75 80.25
30.759 80.23
30.762 80.218
30.776 80.209
30.786 80.192
30.803 80.181
30.807 80.172
30.806 80.165
30.787 80.142
30.781 80.133
30.781 80.125
30.783 80.111
30.798 80.076
30.808 80.062
30.808 80.042
30.813 80.036
30.828 80.033
30.844 80.023
30.864 80
30.884 79.978
30.885 79.972
30.879 79.961
30.875 79.957
30.877 79.947
30.883 79.937
30.898 79.926
30.914 79.92
30.919 79.915
30.921 79.901
30.925 79.898
30.957 79.89
30.969 79.882
30.971 79.875
30.972 79.847
30.979 79.831
30.983 79.82
30.98 79.812
30.979 79.806
30.986 79.792
30.985 79.783
30.998 79.768
30.997 79.759
30.994 79.754
30.982 79.743
30.977 79.731
30.973 79.707
30.976 79.677
30.974 79.671
30.958 79.66
30.952 79.641
30.939 79.624
30.942 79.611
30.954 79.586
30.957 79.569
30.96 79.566
30.977 79.557
30.999 79.53
31.021 79.52
31.028 79.511
31.031 79.498
31.032 79.48
31.03 79.464
31.026 79.448
31.025 79.439
31.028 79.431
31.055 79.414
31.062 79.417
31.065 79.418
31.07 79.422
31.076 79.421
31.086 79.408
31.095 79.408
31.105 79.403
31.115 79.391
31.12 79.38
31.121 79.368
31.127 79.358
31.123 79.348
31.123 79.341
31.126 79.324
31.129 79.317
31.141 79.312
31.152 79.31
31.215 79.296
31.223 79.292
31.229 79.286
31.232 79.28
31.234 79.259
31.244 79.246
31.261 79.236
31.272 79.231
31.286 79.232
31.312 79.218
31.32 79.219
31.33 79.227
31.336 79.222
31.342 79.213
31.346 79.201
31.35 79.187
31.36 79.173
31.369 79.166
31.393 79.164
31.401 79.159
31.403 79.156
31.403 79.145
31.412 79.137
31.414 79.132
31.438 79.102
31.443 79.086
31.455 79.072
31.453 79.062
31.437 79.048
31.423 79.024
31.414 79.016
31.399 79.008
31.382 79.006
31.351 79.012
31.339 79.008
31.332 79.002
31.33 78.993
31.332 78.983
31.334 78.979
31.349 78.97
31.353 78.963
31.352 78.954
31.358 78.94
31.358 78.937
31.351 78.931
31.326 78.914
31.308 78.905
31.299 78.896
31.296 78.895
31.277 78.895
31.269 78.889
31.275 78.882
31.3 78.868
31.303 78.863
31.303 78.852
31.299 78.844
31.289 78.84
31.288 78.834
31.294 78.814
31.293 78.797
31.299 78.787
31.311 78.774
31.321 78.77
31.344 78.768
31.356 78.761
31.38 78.767
31.406 78.778
31.429 78.794
31.437 78.797
31.451 78.791
31.462 78.783
31.483 78.755
31.484 78.75
31.481 78.741
31.48 78.733
31.502 78.72
31.507 78.72
31.518 78.721
31.529 78.731
31.533 78.741
31.544 78.755
31.544 78.761
31.551 78.776
31.585 78.815
31.602 78.837
31.611 78.842
31.623 78.837
31.63 78.826
31.635 78.81
31.642 78.805
31.648 78.801
31.669 78.799
31.677 78.796
31.678 78.79
31.674 78.774
31.674 78.765
31.684 78.753
31.711 78.74
31.712 78.737
31.72 78.725
31.723 78.723
31.742 78.723
31.757 78.713
31.773 78.697
31.778 78.697
31.814 78.705
31.817 78.708
31.823 78.723
31.832 78.728
31.851 78.731
31.863 78.737
31.872 78.74
31.895 78.74
31.907 78.746
31.932 78.763
31.96 78.777
31.975 78.779
31.986 78.775
31.995 78.764
32 78.737
32.011 78.732
32.024 78.702
32.035 78.693
32.05 78.69
32.079 78.692
32.09 78.691
32.109 78.68
32.12 78.672
32.132 78.658
32.135 78.652
32.138 78.636
32.134 78.615
32.134 78.609
32.142 78.597
32.148 78.592
32.158 78.585
32.181 78.575
32.2 78.558
32.209 78.546
32.218 78.521
32.228 78.483
32.238 78.473
32.244 78.48
32.249 78.496
32.257 78.498
32.308 78.492
32.324 78.483
32.33 78.474
32.349 78.484
32.359 78.482
32.377 78.462
32.384 78.46
32.391 78.462
32.396 78.471
32.407 78.476
32.418 78.486
32.422 78.486
32.437 78.476
32.452 78.47
32.46 78.461
32.467 78.452
32.475 78.447
32.478 78.436
32.485 78.431
32.5 78.43
32.506 78.426
32.525 78.405
32.539 78.404
32.554 78.411
32.556 78.412
32.568 78.438
32.58 78.453
32.58 78.462
32.578 78.472
32.573 78.48
32.573 78.486
32.595 78.509
32.606 78.526
32.612 78.545
32.612 78.559
32.608 78.587
32.604 78.603
32.607 78.626
32.611 78.632
32.649 78.654
32.657 78.664
32.681 78.717
32.696 78.736
32.696 78.746
32.684 78.76
32.678 78.764
32.663 78.768
32.636 78.771
32.598 78.78
32.588 78.777
32.575 78.765
32.568 78.764
32.558 78.766
32.544 78.773
32.52 78.776
32.491 78.775
32.484 78.777
32.475 78.781
32.463 78.798
32.439 78.818
32.425 78.836
32.419 78.857
32.419 78.867
32.415 78.875
32.392 78.888
32.384 78.9
32.367 78.915
32.344 78.971
32.343 78.977
32.346 78.983
32.364 78.994
32.367 79.025
32.383 79.049
32.386 79.06
32.385 79.068
32.369 79.092
32.368 79.096
32.372 79.104
32.383 79.109
32.399 79.112
32.416 79.121
32.423 79.122
32.45 79.118
32.464 79.127
32.484 79.149
32.511 79.203
32.522 79.248
32.523 79.258
32.518 79.27
32.489 79.297
32.487 79.305
32.487 79.312
32.491 79.32
32.527 79.347
32.538 79.362
32.558 79.404
32.577 79.43
32.586 79.448
32.593 79.464
32.593 79.485
32.591 79.509
32.595 79.522
32.607 79.545
32.62 79.554
32.631 79.558
32.671 79.564
32.71 79.555
32.749 79.541
32.76 79.533
32.768 79.527
32.775 79.515
32.79 79.484
32.803 79.471
32.817 79.465
32.871 79.457
32.88 79.454
32.889 79.449
32.9 79.435
32.905 79.432
32.911 79.419
32.933 79.387
32.957 79.365
32.979 79.352
32.996 79.35
33.018 79.352
33.031 79.355
33.06 79.366
33.067 79.372
33.073 79.374
33.103 79.391
33.109 79.397
33.115 79.399
33.136 79.411
33.148 79.415
33.155 79.418
33.167 79.417
33.179 79.41
33.187 79.399
33.189 79.394
33.19 79.377
33.189 79.315
33.195 79.212
33.191 79.185
33.195 79.18
33.2 79.141
33.205 79.128
33.211 79.113
33.229 79.075
33.25 79.067
33.264 79.066
33.284 79.073
33.291 79.071
33.296 79.067
33.314 79.034
33.331 79.02
33.336 79.004
33.347 78.989
33.367 78.973
33.374 78.955
33.39 78.941
33.394 78.942
33.423 78.936
33.48 78.933
33.489 78.936
33.505 78.948
33.514 78.947
33.535 78.93
33.556 78.924
33.564 78.917
33.577 78.897
33.584 78.896
33.592 78.899
33.601 78.909
33.604 78.925
33.602 78.967
33.617 79.024
33.615 79.058
33.619 79.073
33.626 79.082
33.638 79.087
33.649 79.085
33.664 79.076
33.692 79.046
33.715 79.03
33.756 79.014
33.77 79.01
33.778 79.006
33.8 79
33.812 78.991
33.818 78.99
33.846 78.973
33.856 78.969
33.86 78.965
33.95 78.906
33.962 78.9
33.974 78.898
33.997 78.904
34.009 78.914
34.013 78.922
34.018 78.942
34.031 78.972
34.031 78.985
34.027 79.002
34.001 79.054
33.993 79.085
33.991 79.106
33.991 79.122
34.012 79.174
34.016 79.194
34.016 79.215
34.012 79.236
34.017 79.258
34.014 79.279
34.002 79.378
34.002 79.397
34.008 79.408
34.019 79.42
34.025 79.425
34.065 79.437
34.088 79.451
34.094 79.453
34.133 79.504
34.139 79.509
34.169 79.512
34.221 79.53
34.225 79.532
34.241 79.554
34.257 79.564
34.293 79.577
34.315 79.581
34.328 79.578
34.355 79.564
34.365 79.56
34.394 79.551
34.414 79.538
34.435 79.521
34.442 79.517
34.453 79.514
34.461 79.516
34.466 79.524
34.466 79.539
34.458 79.561
34.441 79.599
34.425 79.641
34.422 79.674
34.424 79.694
34.433 79.725
34.441 79.737
34.446 79.742
34.454 79.741
34.471 79.729
34.481 79.727
34.487 79.731
34.493 79.739
34.498 79.751
34.505 79.755
34.523 79.75
34.536 79.743
34.54 79.745
34.547 79.756
34.551 79.777
34.568 79.829
34.573 79.838
34.583 79.851
34.593 79.859
34.61 79.869
34.614 79.868
34.634 79.875
34.642 79.882
34.647 79.892
34.649 79.902
34.655 79.981
34.657 79.985
34.659 80
34.662 80.037
34.662 80.043
34.664 80.049
34.668 80.051
34.674 80.059
34.683 80.062
34.702 80.056
34.712 80.059
34.758 80.083
34.763 80.088
34.772 80.092
34.802 80.118
34.813 80.133
34.817 80.135
34.828 80.15
34.85 80.173
34.874 80.182
34.892 80.186
34.948 80.186
35 80.184
35.01 80.184
35.047 80.189
35.049 80.191
35.061 80.193
35.064 80.191
35.104 80.207
35.143 80.233
35.191 80.264
35.214 80.274
35.24 80.276
35.27 80.273
35.288 80.272
35.322 80.276
35.339 80.281
35.367 80.296
35.381 80.308
35.407 80.328
35.424 80.337
35.44 80.343
