lat,long,log10(Mo_nk),log10(Mo_zeng_b_bound),log10(Mo_zeng_orig),log10(Mo_abm)
34.3,-119.9,14.6823256187,15.0682600938,15.01,14.954
34.3,-119.8,14.3737760514,15.1278819435,15.054,14.89
34.3,-119.7,14.2033864917,15.188253327,15.098,14.988
34.3,-119.6,14.3289501321,15.2476787296,15.14,15.033
34.3,-119.5,14.6223487474,15.3033904741,15.179,15.261
34.3,-119.4,14.7387567826,15.3529346436,15.211,15.437
34.3,-119.3,15.5311338991,15.3937506403,15.237,15.454
34.3,-119.2,15.2544513953,15.4243098202,15.255,15.442
34.3,-119.1,15.1565794358,15.4412393979,15.265,15.407
34.3,-119,15.4204343645,15.4436697035,15.266,15.336
34.3,-118.9,15.3232521002,15.4320709273,15.259,15.28
34.3,-118.8,15.3551640665,15.4095104523,15.243,15.322
34.3,-118.7,15.4914457427,15.379668034,15.221,15.289
34.3,-118.6,15.3543773878,15.3451580003,15.198,15.369
34.3,-118.5,15.0340265238,15.3045336104,15.166,15.29
34.3,-118.4,15.10339317,15.2606437067,15.119,15.299
34.3,-118.3,15.4875625603,15.2199772567,15.053,15.047
34.3,-118.2,15.46004043,15.193820026,14.972,14.895
34.3,-118.1,15.342007929,15.1853438016,14.882,14.896
34.3,-118,15.362293938,15.1782573208,14.823,14.975
34.3,-117.9,15.4417265482,15.144106973,14.853,15.409
34.3,-117.8,15.5019078414,15.1487876841,15.013,15.401
34.3,-117.7,15.5573989155,15.1984921337,15.132,15.593
34.3,-117.6,15.7598339778,15.2838211659,15.218,15.289
34.3,-117.5,15.754730469,15.515370406,15.27,15.253
34.3,-117.4,15.2973665138,15.3185015842,15.529,15.315
34.3,-117.3,15.3384564936,14.4251917362,15.408,15.254
34.3,-117.2,15.1749315935,15.0545747553,15.296,15.524
34.3,-117.1,15.240574207,15.1778249719,15.172,15.513
34.3,-117,15.2745273044,15.2957649612,15.115,15.743
34.3,-116.9,15.4025536804,15.4151069565,15.169,15.259
34.3,-116.8,15.5331235634,15.492788317,15.246,15.153
34.3,-116.7,15.3893255918,15.5358382299,15.295,15.151
34.3,-116.6,15.450910826,15.5456410607,15.319,15.16
34.3,-116.5,15.349180359,15.5222485613,15.318,15.179
34.3,-116.4,15.5825519535,15.4691000457,15.313,15.001
34.3,-116.3,15.5269076243,15.3964783222,15.298,14.968
34.3,-116.2,15.223495941,15.3172691867,15.273,15.292
34.3,-116.1,15.2012058834,15.2448211946,15.239,15.383
34.3,-116,15.1086326656,15.1922049254,15.201,15.383
34.3,-115.9,15.258062312,15.1402565697,15.165,15.383
34.3,-115.8,15.1495885678,15.0924750129,15.132,15.115
34.3,-115.7,15.1889284838,15.0487912738,15.102,14.945
34.3,-115.6,15.1258714674,15.0091108061,15.074,14.944
34.3,-115.5,15.0155693064,14.9737280587,15.047,14.977
34.3,-115.4,14.7964494382,14.9431233769,15.022,14.777
34.3,-115.3,14.7072890711,14.9175002581,14.999,14.713
34.3,-115.2,14.6845491508,14.8968016977,14.979,14.655
34.3,-115.1,14.6420785291,14.8809849905,14.962,14.6
34.3,-115,14.694868328,14.8695133329,14.948,14.547
34.3,-114.9,14.6804352356,14.861629981,14.937,14.491
34.3,-114.8,14.6234353767,14.8561244442,14.929,14.432
34.3,-114.7,14.715234296,14.8520405972,14.922,14.371
34.3,-114.6,14.7068969239,14.8483246204,14.917,14.308
34.3,-114.5,14.6519947836,14.8444274682,14.912,14.245
34.3,-114.4,14.6544075906,14.8400370537,14.909,14.182
34.3,-114.3,14.6217577223,14.8351513313,14.905,14.118
34.3,-114.2,14.6009728957,14.8296574983,14.902,14.056
34.3,-114.1,14.5713943493,14.8234546659,14.899,13.994
34.3,-114,14.7471786714,14.8167515448,14.895,13.935
34.3,-113.9,14.6574287651,14.8097212825,14.892,13.876
34.3,-113.8,14.6246739188,14.8025069113,14.888,13.817
34.3,-113.7,14.6205940618,14.7951289073,14.885,13.759
34.3,-113.6,14.4900990051,14.7878711951,14.881,13.701
34.3,-113.5,14.4497560121,14.7808067879,14.876,13.642
34.3,-113.4,14.449894752,14.7647065297,14.862,13.583
34.3,-113.3,14.3495883206,14.7367151336,14.831,13.521
34.3,-113.2,14.3094598225,14.6948069455,14.781,13.459
34.4,-121.7,14.7881754443,14.5899942566,14.633,14.1
34.4,-121.6,14.8138944214,14.5376806023,14.508,14.188
34.4,-121.5,14.7983605586,14.517143093,14.547,14.281
34.4,-121.4,14.8194123112,14.5159665186,14.577,14.379
34.4,-121.3,14.866127773,14.5221572174,14.592,14.483
34.4,-121.2,14.8549069567,14.5383977687,14.599,14.596
34.4,-121.1,14.8770602013,14.5552879629,14.61,14.72
34.4,-121,14.8912195649,14.5739154404,14.625,14.865
34.4,-120.9,14.9311322821,14.5946466433,14.643,14.994
34.4,-120.8,14.9839328458,14.6173673432,14.665,15.078
34.4,-120.7,15.0120775995,14.6420587254,14.69,15.079
34.4,-120.6,14.9531312252,14.6691122397,14.72,15.129
34.4,-120.5,15.2711443179,14.7135157432,14.754,15.181
34.4,-120.4,15.3585629767,14.7656089562,14.792,15.191
34.4,-120.3,15.3675609044,14.822213861,14.834,15.208
34.4,-120.2,15.1224780147,14.8821430109,14.879,15.036
34.4,-120.1,15.1378918982,14.9458328064,14.926,14.86
34.4,-120,15.1329957007,15.0137217781,14.976,14.901
34.4,-119.9,15.1499577089,15.0847906914,15.026,14.946
34.4,-119.8,14.7132468666,15.1583624921,15.076,14.886
34.4,-119.7,14.8582724499,15.2339601385,15.127,14.958
34.4,-119.6,14.9601471956,15.3095237097,15.175,14.961
34.4,-119.5,15.124895305,15.3813497711,15.22,15.352
34.4,-119.4,15.2555378262,15.4463818122,15.258,15.483
34.4,-119.3,15.5694792513,15.5010592622,15.288,15.48
34.4,-119.2,14.833561439,15.5431239795,15.309,15.523
34.4,-119.1,14.9401029114,15.5668380134,15.319,15.547
34.4,-119,15.2198202071,15.5705079147,15.318,15.518
34.4,-118.9,15.3778342245,15.5557109751,15.307,15.454
34.4,-118.8,15.4107097649,15.5275525715,15.287,15.416
34.4,-118.7,15.2801456814,15.4916697935,15.26,15.407
34.4,-118.6,14.9083026842,15.4492160462,15.231,15.391
34.4,-118.5,15.2919457502,15.3954312402,15.192,15.29
34.4,-118.4,15.2983508377,15.3342124094,15.135,15.095
34.4,-118.3,15.376777635,15.2696996974,15.043,14.923
34.4,-118.2,15.3953613449,15.2253092817,14.918,14.841
34.4,-118.1,15.4089688324,15.1739143398,14.754,14.892
34.4,-118,15.4339617449,15.1146443389,14.655,14.973
34.4,-117.9,15.4764113271,14.9995437512,14.896,15
34.4,-117.8,15.9520316407,14.8537347056,15.078,15.218
34.4,-117.7,15.9319813529,15.3726911191,15.107,15.203
34.4,-117.6,15.6376698143,15.4816432463,15.439,14.939
34.4,-117.5,15.614791792,15.3118174117,15.295,14.958
34.4,-117.4,15.6070473457,15.026941628,15.132,15.215
34.4,-117.3,15.597333123,14.5152113043,15.106,15.217
34.4,-117.2,15.341474094,14.9582388769,15.075,15.353
34.4,-117.1,15.0225108504,15.2402246541,15.027,15.352
34.4,-117,15.2647942194,15.4001579234,15.027,15.611
34.4,-116.9,15.3909704142,15.4855084848,15.079,15.072
34.4,-116.8,15.5759725617,15.528260909,15.141,15.291
34.4,-116.7,15.2546205743,15.5377309684,15.187,15.291
34.4,-116.6,15.6152028012,15.5172750934,15.217,15.291
34.4,-116.5,15.5706013089,15.4726540783,15.232,15.291
34.4,-116.4,15.6933135571,15.4102709643,15.234,15.024
34.4,-116.3,15.331224781,15.339352049,15.223,15.136
34.4,-116.2,15.5605880402,15.2653603521,15.204,15.286
34.4,-116.1,15.3609340515,15.1888722608,15.176,15.284
34.4,-116,15.2618098542,15.1374807094,15.143,15.282
34.4,-115.9,15.1601082204,15.0863242313,15.109,15.355
34.4,-115.8,15.2095686278,15.0378247506,15.077,15.154
34.4,-115.7,15.1151776655,14.9932995275,15.047,14.993
34.4,-115.6,15.0899404185,14.9538901054,15.02,14.954
34.4,-115.5,15.0058666019,14.9204155416,14.996,14.896
34.4,-115.4,14.8219260105,14.8933622271,14.974,14.794
34.4,-115.3,14.7876233929,14.8722262206,14.956,14.715
34.4,-115.2,14.7762215976,14.8562393538,14.94,14.641
34.4,-115.1,14.8264829773,14.8447877188,14.927,14.573
34.4,-115,14.8344207037,14.8370262692,14.917,14.51
34.4,-114.9,14.8186019433,14.8321511111,14.91,14.451
34.4,-114.8,14.8555433834,14.829117147,14.904,14.394
34.4,-114.7,14.8815501251,14.827117154,14.9,14.337
34.4,-114.6,14.8499596422,14.8253741811,14.896,14.279
34.4,-114.5,14.8732043093,14.8233437908,14.894,14.22
34.4,-114.4,14.8831331481,14.820713638,14.891,14.162
34.4,-114.3,14.8373927091,14.8174397563,14.889,14.103
34.4,-114.2,14.822096127,14.8134008291,14.887,14.045
34.4,-114.1,14.8157437313,14.8086160354,14.884,13.989
34.4,-114,14.6826684424,14.8032590431,14.882,13.933
34.4,-113.9,14.6169688694,14.7975237475,14.879,13.878
34.4,-113.8,14.6209684356,14.7914941547,14.876,13.822
34.4,-113.7,14.5110808455,14.7850592066,14.873,13.767
34.4,-113.6,14.4534100827,14.7784768492,14.87,13.712
34.4,-113.5,14.4502029043,14.7721162486,14.865,13.657
34.4,-113.4,14.3724701228,14.7431647007,14.845,13.601
34.4,-113.3,14.2967529177,14.6870203517,14.793,13.543
34.4,-113.2,14.3035200369,14.5964541397,14.699,13.485
34.5,-121.7,14.7792933894,14.5130843605,14.525,14.155
34.5,-121.6,14.7940207371,14.4823303759,14.492,14.245
34.5,-121.5,14.7092869253,14.4829592912,14.529,14.341
34.5,-121.4,14.7057440083,14.4963483558,14.548,14.443
34.5,-121.3,14.7792500718,14.5097534444,14.555,14.552
34.5,-121.2,14.8012252902,14.5237854735,14.563,14.679
34.5,-121.1,14.8221419163,14.5393270635,14.574,14.81
34.5,-121,14.8536434653,14.5567245264,14.589,14.931
34.5,-120.9,14.8888924323,14.5765831976,14.608,14.983
34.5,-120.8,14.9204103251,14.5987576873,14.631,14.875
34.5,-120.7,14.9922927745,14.6232596306,14.658,14.876
34.5,-120.6,15.1778538085,14.6504726597,14.691,15.079
34.5,-120.5,15.1883659261,14.6815397122,14.728,15.181
34.5,-120.4,15.1817007044,14.719256688,14.77,15.192
34.5,-120.3,15.18344068,14.7827591926,14.817,15.208
34.5,-120.2,15.0120775995,14.850848328,14.867,15.035
34.5,-120.1,15.1702323702,14.924480876,14.92,14.86
34.5,-120,15.4534865201,15.0045792939,14.975,14.901
34.5,-119.9,15.7064873489,15.0902933313,15.032,14.947
34.5,-119.8,15.6293586226,15.1805272829,15.089,14.886
34.5,-119.7,15.1302050696,15.2741347479,15.147,14.957
34.5,-119.6,15.1313940818,15.3685843724,15.203,15.303
34.5,-119.5,15.2144199393,15.4579424214,15.255,15.531
34.5,-119.4,15.1114641516,15.5383600526,15.299,15.552
34.5,-119.3,15.5730689639,15.6054774365,15.333,15.48
34.5,-119.2,15.5854720097,15.6566443218,15.356,15.522
34.5,-119.1,14.9787874656,15.6850965337,15.367,15.547
34.5,-119,15.5948895496,15.6849530246,15.36,15.518
34.5,-118.9,15.2129329917,15.6598971933,15.34,15.548
34.5,-118.8,15.3488109204,15.6151501295,15.307,15.549
34.5,-118.7,15.534521072,15.5651982517,15.269,15.534
34.5,-118.6,15.420104341,15.5098071555,15.231,15.394
34.5,-118.5,15.3553748844,15.442526802,15.182,15.092
34.5,-118.4,15.3073462554,15.3615767508,15.116,14.989
34.5,-118.3,15.3256798268,15.2671717284,15.042,14.989
34.5,-118.2,15.3605366146,15.1972254061,14.811,14.95
34.5,-118.1,15.6834883167,15.2181940271,14.51,14.837
34.5,-118,15.8285116699,15.2603814876,14.733,14.918
34.5,-117.9,15.7814465928,15.2880255354,14.695,14.437
34.5,-117.8,15.4569730136,15.3048996403,14.85,14.847
34.5,-117.7,15.5350408133,15.1515230676,15.164,14.919
34.5,-117.6,15.5546345062,15.0361096671,15.001,14.965
34.5,-117.5,15.5648435325,15.0127950581,15.004,14.985
34.5,-117.4,15.5608865695,14.8591863494,15.028,15.163
34.5,-117.3,15.5583965342,14.8438740882,15.026,15.167
34.5,-117.2,15.5459747484,14.8705619082,15.014,15.266
34.5,-117.1,15.4912496034,15.1305267454,14.998,15.24
34.5,-117,15.4448096052,15.2865911834,15.004,15.285
34.5,-116.9,15.4809119778,15.3732247296,15.037,15.281
34.5,-116.8,15.2397748152,15.4176875412,15.081,15.28
34.5,-116.7,15.091420729,15.4320066873,15.119,15.278
34.5,-116.6,15.636828779,15.4209124536,15.146,15.278
34.5,-116.5,15.5555780728,15.3888468936,15.16,15.129
34.5,-116.4,15.6175454895,15.3399877668,15.161,14.735
34.5,-116.3,15.1557913524,15.2805783704,15.153,15.117
34.5,-116.2,15.0269824432,15.2143404103,15.135,15.105
34.5,-116.1,15.2844307338,15.1430460433,15.111,15.093
34.5,-116,15.2401996753,15.0790002523,15.081,15.026
34.5,-115.9,15.0852548911,15.0281644194,15.05,15.096
34.5,-115.8,15.1288191422,14.9802034193,15.019,14.859
34.5,-115.7,15.0019499411,14.9372520184,14.991,14.853
34.5,-115.6,15.0134692323,14.9008421345,14.966,14.835
34.5,-115.5,14.9745439297,14.8719113666,14.945,14.792
34.5,-115.4,14.9111949085,14.8504746887,14.928,14.742
34.5,-115.3,14.8464484554,14.835411519,14.914,14.673
34.5,-115.2,14.8882918454,14.8251663723,14.904,14.605
34.5,-115.1,14.9102667917,14.8186678834,14.896,14.538
34.5,-115,14.8890494583,14.8148732749,14.89,14.473
34.5,-114.9,14.9042068579,14.8128999935,14.886,14.414
34.5,-114.8,14.9269954554,14.8119568562,14.883,14.358
34.5,-114.7,14.9101012292,14.8113671918,14.881,14.302
34.5,-114.6,14.9446898996,14.81078344,14.88,14.247
34.5,-114.5,14.9922927745,14.8097280132,14.879,14.193
34.5,-114.4,14.9608131311,14.8079272042,14.877,14.138
34.5,-114.3,14.8561667829,14.8053649075,14.876,14.085
34.5,-114.2,14.8415409101,14.8019659391,14.875,14.032
34.5,-114.1,14.831569054,14.7979181487,14.873,13.979
34.5,-114,14.8284020785,14.7932314471,14.871,13.927
34.5,-113.9,14.7462137105,14.7881188559,14.869,13.875
34.5,-113.8,14.6545038246,14.7825944389,14.866,13.823
34.5,-113.7,14.6164650109,14.7766067619,14.863,13.771
34.5,-113.6,14.6131438541,14.7683568656,14.86,13.719
34.5,-113.5,14.5744132788,14.7667919456,14.858,13.667
34.5,-113.4,14.5127510825,14.7134401385,14.859,13.614
34.5,-113.3,14.5012099376,14.6315655168,14.758,13.559
34.6,-121.8,14.7648856725,14.5356991039,14.564,14.111
34.6,-121.7,14.7553411838,14.4829592912,14.446,14.195
34.6,-121.6,14.6322142623,14.4693064454,14.479,14.285
34.6,-121.5,14.6206772838,14.4745804523,14.499,14.381
34.6,-121.4,14.6057035951,14.4867987291,14.506,14.483
34.6,-121.3,14.6949297018,14.4985310918,14.509,14.595
34.6,-121.2,14.7145476907,14.5109067716,14.515,14.729
34.6,-121.1,14.7231846666,14.5246167837,14.525,14.875
34.6,-121,14.7731938211,14.5400039449,14.539,15.021
34.6,-120.9,14.7896441596,14.5578439202,14.558,15.104
34.6,-120.8,14.831569054,14.5781691384,14.582,15.102
34.6,-120.7,14.9487796137,14.6012122903,14.611,14.764
34.6,-120.6,15.1590857137,14.6273043955,14.646,14.822
34.6,-120.5,14.9960692721,14.6578395539,14.686,14.808
34.6,-120.4,14.7885925559,14.693973038,14.733,14.809
34.6,-120.3,14.9128435511,14.7361414288,14.785,14.607
34.6,-120.2,14.9545078306,14.7969141432,14.84,14.662
34.6,-120.1,14.8457118226,14.8810249737,14.899,14.857
34.6,-120,14.8652343027,14.9747373015,14.96,14.993
34.6,-119.9,14.4449343442,15.0776948659,15.024,15.069
34.6,-119.8,14.8756283711,15.1873232694,15.089,15.17
34.6,-119.7,14.5711029586,15.3007476125,15.155,15.325
34.6,-119.6,15.2930309056,15.4146391467,15.22,15.398
34.6,-119.5,15.3667963833,15.5203525041,15.28,15.538
34.6,-119.4,15.4768750848,15.6098824206,15.329,15.588
34.6,-119.3,15.7099818915,15.6749437682,15.361,15.592
34.6,-119.2,15.5835048267,15.7116385382,15.371,15.592
34.6,-119.1,15.5145211895,15.7208618783,15.365,15.545
34.6,-119,15.3739780275,15.7113853791,15.351,15.518
34.6,-118.9,15.1038721084,15.6941135978,15.342,15.549
34.6,-118.8,15.2020248951,15.6422963099,15.278,15.549
34.6,-118.7,15.3667963833,15.5775262663,15.223,15.536
34.6,-118.6,15.2735568135,15.5108264062,15.173,15.531
34.6,-118.5,15.2289646774,15.4393800688,15.178,15.172
34.6,-118.4,15.4334978148,15.3518928919,15.163,14.989
34.6,-118.3,15.8063631533,15.2491249493,15.046,14.95
34.6,-118.2,15.8872177006,15.5189348699,15.149,14.979
34.6,-118.1,15.5278360452,15.4075608495,14.889,14.924
34.6,-118,15.2273724423,15.30839365,14.505,14.731
34.6,-117.9,15.3152984529,15.2661140495,14.604,14.802
34.6,-117.8,15.4235243886,14.9442950954,14.799,14.827
34.6,-117.7,15.4635495965,15.0381033103,14.789,14.912
34.6,-117.6,15.497330563,15.1295287739,14.893,15.087
34.6,-117.5,15.5175521637,15.1503265365,14.959,15.077
34.6,-117.4,15.5197492626,15.1018501379,14.99,14.953
34.6,-117.3,15.5134173829,15.0148144491,15.001,14.876
34.6,-117.2,15.518921722,14.9832969463,15.004,15.035
34.6,-117.1,15.4749006856,15.0684085198,15.001,15.293
34.6,-117,15.5016206051,15.1803839656,15.003,15.284
34.6,-116.9,15.4868411994,15.2634230109,15.017,15.283
34.6,-116.8,15.659326604,15.3130442331,15.041,15.289
34.6,-116.7,15.3283184309,15.3355982965,15.066,15.303
34.6,-116.6,15.488494311,15.3348356015,15.085,15.257
34.6,-116.5,15.5152113043,15.3140779918,15.095,14.581
34.6,-116.4,15.2882939498,15.2763468963,15.095,14.711
34.6,-116.3,15.5515231875,15.2259550729,15.086,14.695
34.6,-116.2,15.2955451098,15.16589691,15.068,14.675
34.6,-116.1,15.3125158557,15.0984706657,15.044,14.795
34.6,-116,15.1048966299,15.0260836208,15.016,14.728
34.6,-115.9,15.0958316249,14.9632398931,14.986,14.775
34.6,-115.8,14.9982724194,14.9175475191,14.958,14.799
34.6,-115.7,14.947889345,14.8794571632,14.933,14.774
34.6,-115.6,14.9257348328,14.8502846831,14.912,14.795
34.6,-115.5,14.9210618908,14.8300623211,14.896,14.735
34.6,-115.4,14.9246255495,14.8174331441,14.885,14.669
34.6,-115.3,14.9318797552,14.8102257951,14.878,14.612
34.6,-115.2,14.9600853069,14.8063767191,14.873,14.55
34.6,-115.1,14.9470070607,14.8046913241,14.87,14.489
34.6,-115,14.9465505106,14.8042348712,14.868,14.43
34.6,-114.9,14.9540108239,14.8043166592,14.868,14.373
34.6,-114.8,14.931788297,14.8045142501,14.868,14.318
34.6,-114.7,14.9363780042,14.804425686,14.868,14.265
34.6,-114.6,14.9742583188,14.8040371531,14.868,14.213
34.6,-114.5,14.9290099855,14.8030540454,14.868,14.162
34.6,-114.4,14.8877241731,14.8012390174,14.868,14.113
34.6,-114.3,14.7681347087,14.7986161215,14.867,14.063
34.6,-114.2,14.6925473025,14.7951567494,14.866,14.015
34.6,-114.1,14.6998550626,14.7911360258,14.865,13.966
34.6,-114,14.5876997428,14.7864745776,14.863,13.917
34.6,-113.9,14.5751993952,14.7813675668,14.861,13.868
34.6,-113.8,14.6422171295,14.77578515,14.858,13.82
34.6,-113.7,14.6421478348,14.769945673,14.855,13.771
34.6,-113.6,14.6272531712,14.7650423619,14.852,13.723
34.6,-113.5,14.5759264412,14.7647662522,14.853,13.673
34.6,-113.4,14.5728019237,14.6788642201,14.861,13.622
34.6,-113.3,14.5335687132,14.7124897575,14.744,13.57
34.7,-121.9,14.7198531213,14.5402543742,14.574,14.062
34.7,-121.8,14.7409387345,14.4881839494,14.45,14.14
34.7,-121.7,14.5974977345,14.4648470896,14.427,14.224
34.7,-121.6,14.5505340866,14.4645044509,14.444,14.312
34.7,-121.5,14.5067214492,14.4727418264,14.45,14.406
34.7,-121.4,14.5500692865,14.4833875754,14.449,14.506
34.7,-121.3,14.5702276117,14.493458051,14.449,14.61
34.7,-121.2,14.5845799677,14.5040492767,14.451,14.745
34.7,-121.1,14.6158869534,14.5155559509,14.458,14.898
34.7,-121,14.6457071203,14.5283895736,14.469,15.032
34.7,-120.9,14.6705334315,14.5432358839,14.487,15.082
34.7,-120.8,14.7576844503,14.5603490689,14.512,15.05
34.7,-120.7,15.0233759381,14.5802062566,14.542,14.725
34.7,-120.6,15.1450720377,14.6033717491,14.579,14.689
34.7,-120.5,15.1107580089,14.6312306283,14.623,14.648
34.7,-120.4,14.7716683065,14.665515326,14.675,14.562
34.7,-120.3,14.6894154214,14.7074253871,14.733,14.524
34.7,-120.2,14.5538344994,14.756727369,14.794,14.761
34.7,-120.1,13.9992567208,14.8151392482,14.859,14.922
34.7,-120,14.5819724017,14.9146498585,14.928,15.022
34.7,-119.9,14.7122455187,15.0377451293,15,15.124
34.7,-119.8,15.1555485772,15.1658672684,15.072,15.255
34.7,-119.7,15.2886962606,15.3027637085,15.148,15.352
34.7,-119.6,15.3964434601,15.4313798488,15.22,15.355
34.7,-119.5,15.4508185538,15.5336831066,15.273,15.522
34.7,-119.4,15.493834323,15.5936736569,15.287,15.616
34.7,-119.3,15.7339752474,15.6061448037,15.259,15.616
34.7,-119.2,15.3006172198,15.568025623,15.188,15.612
34.7,-119.1,15.6114258897,15.4934441087,15.099,15.488
34.7,-119,15.7508399674,15.4190465771,15.032,15.549
34.7,-118.9,15.3887581878,15.3879590197,15.024,15.549
34.7,-118.8,15.2721202088,15.3972097804,15.065,15.549
34.7,-118.7,15.3689559453,15.4241463058,15.127,15.328
34.7,-118.6,15.781762553,15.4545857299,15.195,15.326
34.7,-118.5,15.5340768978,15.5119902511,15.145,15.211
34.7,-118.4,15.6891933872,15.5287110684,15.125,15.147
34.7,-118.3,14.744863842,15.5269334406,15.077,15.024
34.7,-118.2,15.045909467,15.4815859364,14.94,15.016
34.7,-118.1,15.1128395108,15.397575048,14.807,14.959
34.7,-118,15.1846346566,15.3115207624,14.707,14.832
34.7,-117.9,15.3082441767,15.255151851,14.615,14.818
34.7,-117.8,15.3628969678,15.2101847055,14.605,14.885
34.7,-117.7,15.4071868826,15.1970874954,14.684,14.992
34.7,-117.6,15.4531653925,15.1798676313,14.815,15.075
34.7,-117.5,15.4752061427,15.1544544061,14.901,15.123
34.7,-117.4,15.4868411994,15.1166409457,14.957,15.124
34.7,-117.3,15.4827021177,15.0779127029,14.983,15.133
34.7,-117.2,15.4767157239,15.0623563181,14.994,15.194
34.7,-117.1,15.4970402823,15.0895872187,14.996,15.295
34.7,-117,15.494154594,15.1468719031,14.997,15.296
34.7,-116.9,15.5305582595,15.2047438327,15.002,15.297
34.7,-116.8,15.4637138615,15.2465478177,15.012,15.279
34.7,-116.7,15.2980448426,15.2691391968,15.025,15.297
34.7,-116.6,15.3225293943,15.2722362404,15.035,15.241
34.7,-116.5,15.3995352789,15.2570302486,15.039,14.472
34.7,-116.4,15.3388547463,15.2249730904,15.035,14.44
34.7,-116.3,15.2587330372,15.1789481851,15.023,14.548
34.7,-116.2,15.4372271922,15.1214613535,15.003,14.214
34.7,-116.1,14.9427122796,15.0552253839,14.977,14.878
34.7,-116,15.0682229793,14.9840860441,14.949,14.896
34.7,-115.9,15.0427329796,14.9133104147,14.92,14.972
