"Fault Model FM3.2",,,,,,,,,,,,,,,,,,,,
FID,Minisection,Name,ELon1,NLat1,ELon2,NLat2,CREEPS?,"ABM slip rate","ABM rake","NeoKinema slip rate","Neokinema rake","NeoKinema dip","Zeng slip rate","Zeng rake","Geologic rate (mm/yr)","Geologic lower bound (mm/yr)","Geologic upper bound (mm/yr)","Geo rake","Geo dip","Geo dip dir"
300,300.01,"San Andreas (Carrizo) rev",-119.8659,35.3142,-119.7068,35.1607,F,28.348,180,31.87,180,90,25.24,180,34,31,37,180,90,224.21
300,300.02,"San Andreas (Carrizo) rev",-119.7068,35.1607,-119.5583,35.0475,F,28.082,180,31.87,180,90,25.24,180,34,31,37,180,90,224.21
300,300.03,"San Andreas (Carrizo) rev",-119.5583,35.0475,-119.4711,34.9878,F,27.814,180,31.87,180,90,25.24,180,34,31,37,180,90,224.21
300,300.04,"San Andreas (Carrizo) rev",-119.4711,34.9878,-119.4029,34.9441,F,27.634,180,31.87,180,90,25.24,180,34,31,37,180,90,224.21
301,301.01,"San Andreas (Mojave S)",-118.50895,34.698494,-118.103935,34.547848,F,18.486,180,27.218,180,90,19.67,180,32.5,25,40,180,90,205.52
301,301.02,"San Andreas (Mojave S)",-118.103935,34.547848,-117.75358,34.402927,F,18.497,180,27.218,180,90,19.67,180,32.5,25,40,180,90,205.52
301,301.03,"San Andreas (Mojave S)",-117.75358,34.402927,-117.549,34.3163,F,18.502,180,27.218,180,90,19.67,180,32.5,25,40,180,90,205.52
321,321.01,"West Tahoe",-120.00645,38.74818,-120.02217,38.81529,F,2.5442,-175.8,0.729,-88.4,50,0.74,-108.9246,0.6,0.2,1,-90,50,80.27
321,321.02,"West Tahoe",-120.02217,38.81529,-120.05866,38.884705,F,2.5527,177.62,0.729,-88.4,50,0.74,-108.9246,0.6,0.2,1,-90,50,80.27
321,321.03,"West Tahoe",-120.05866,38.884705,-120.07407,38.966114,F,2.5258,-171.41,0.729,-88.4,50,0.74,-108.9246,0.6,0.2,1,-90,50,80.27
321,321.04,"West Tahoe",-120.07407,38.966114,-120.08787,38.99956,F,2.5742,-176.31,0.729,-88.4,50,0.74,-108.9246,0.6,0.2,1,-90,50,80.27
321,321.05,"West Tahoe",-120.08787,38.99956,-120.105705,39.098007,F,2.5342,-168.53,0.729,-88.4,50,0.74,-108.9246,0.6,0.2,1,-90,50,80.27
321,321.06,"West Tahoe",-120.105705,39.098007,-120.08787,39.18257,F,2.357,-153.83,0.729,-88.4,50,0.74,-108.9246,0.6,0.2,1,-90,50,80.27
321,321.07,"West Tahoe",-120.08787,39.18257,-120.1049,39.21034,F,2.6974,-177.46,0.729,-88.4,50,0.74,-108.9246,0.6,0.2,1,-90,50,80.27
321,321.08,"West Tahoe",-120.1049,39.21034,-120.10895,39.23432,F,2.5848,-164.72,0.729,-88.4,50,0.74,-108.9246,0.6,0.2,1,-90,50,80.27
321,321.09,"West Tahoe",-120.10895,39.23432,-120.12031,39.26209,F,2.6775,-171.29,0.729,-88.4,50,0.74,-108.9246,0.6,0.2,1,-90,50,80.27
341,341.01,"Garlock (Central)",-118.02395,35.283463,-117.749306,35.42322,F,6.27,0,5.583,0,90,7.49,0,7,5,9,0,90,161.02
341,341.02,"Garlock (Central)",-117.749306,35.42322,-117.48687,35.4972,F,3.9307,0,5.583,0,90,7.49,0,7,5,9,0,90,161.02
341,341.03,"Garlock (Central)",-117.48687,35.4972,-117.15792,35.567604,F,3.6911,0,5.583,0,90,7.49,0,7,5,9,0,90,161.02
341,341.04,"Garlock (Central)",-117.15792,35.567604,-117.01067,35.601818,F,3.7282,0,5.583,0,90,7.49,0,7,5,9,0,90,161.02
341,341.05,"Garlock (Central)",-117.01067,35.601818,-116.878944,35.598328,F,0.66292,0,5.583,0,90,7.49,0,7,5,9,0,90,161.02
381,381.01,"Great Valley 04b Gordon Valley",-122.04736,38.528458,-122.0294,38.43972,F,0.5944,107.15,0.442,103.6,20,1.3819,108.5661,1.3,0.5,2,90,20,251.83
381,381.02,"Great Valley 04b Gordon Valley",-122.0294,38.43972,-121.946304,38.286694,F,0.5944,107.15,0.442,103.6,20,1.3819,108.5661,1.3,0.5,2,90,20,251.83
382,382.01,"Great Valley 06 Midland alt2",-121.65477,38.16556,-121.646706,37.994797,F,0.33718,90,0.074,87.7,30,0.45222,108.0343,0.4,0.2,1,90,30,267.27
382,382.02,"Great Valley 06 Midland alt2",-121.646706,37.994797,-121.636696,37.865887,F,0.37339,90,0.074,87.7,30,0.45222,108.0343,0.4,0.2,1,90,30,267.27
383,383.01,"Great Valley 03a Dunnigan Hill",-121.87792,38.623856,-121.90759,38.71232,F,0.61385,90,0.246,91.4,20,0.2,90,0.6,0.2,1,90,20,59.75
383,383.02,"Great Valley 03a Dunnigan Hill",-121.90759,38.71232,-122.033646,38.831745,F,0.64286,90,0.246,91.4,20,0.2,90,0.6,0.2,1,90,20,59.75
401,401.01,"San Jacinto (Stepovers Combine",-117.08958,33.904533,-116.9143,33.736427,F,9.0669,180,9.539,180,90,14.6,180,14,11,18,180,90,229.05
402,402.01,"Elsinore (Stepovers Combined)",-117.3727,33.685223,-117.28099,33.6116,F,3.5644,180,2.007,180,90,4.5541,-171.1582,5,3,7,180,90,223.93
541,541.01,"Breckenridge 2011",-118.5609,35.372,-118.5483,35.4037,F,0.079217,-90,0.134,-93.4,60,0.1044,-73.3008,0.1,0,0.2,-90,60,97.3
541,541.02,"Breckenridge 2011",-118.5483,35.4037,-118.5454,35.439,F,0.063442,-90,0.134,-93.4,60,0.1044,-73.3008,0.1,0,0.2,-90,60,97.3
541,541.03,"Breckenridge 2011",-118.5454,35.439,-118.5457,35.4686,F,0.07474,-90,0.134,-93.4,60,0.1044,-73.3008,0.1,0,0.2,-90,60,97.3
542,542.01,"Kern Canyon (Lake Isabella) 20",-118.5315,35.462,-118.5316,35.4828,F,0.2107,-90,0.218,-80.2,60,0.2119,-70.71,0.2,0.1,0.3,-90,60,106.59
542,542.02,"Kern Canyon (Lake Isabella) 20",-118.5316,35.4828,-118.5008,35.5873,F,0.25846,-90,0.218,-80.2,60,0.2119,-70.71,0.2,0.1,0.3,-90,60,106.59
542,542.03,"Kern Canyon (Lake Isabella) 20",-118.5008,35.5873,-118.4321,35.7259,F,0.2943,-90,0.218,-80.2,60,0.2119,-70.71,0.2,0.1,0.3,-90,60,106.59
542,542.04,"Kern Canyon (Lake Isabella) 20",-118.4321,35.7259,-118.4201,35.7654,F,0.23197,-90,0.218,-80.2,60,0.2119,-70.71,0.2,0.1,0.3,-90,60,106.59
543,543.01,"Kern Canyon (South Kern) 2011",-118.4019,35.7667,-118.4505,35.8988,F,0.3,-90,0.249,-84.9,60,0.2846,-71.5651,0.2,0.1,0.3,-90,60,87.43
543,543.02,"Kern Canyon (South Kern) 2011",-118.4505,35.8988,-118.4615,35.9641,F,0.26226,-90,0.249,-84.9,60,0.2846,-71.5651,0.2,0.1,0.3,-90,60,87.43
543,543.03,"Kern Canyon (South Kern) 2011",-118.4615,35.9641,-118.4394,36.1309,F,0.3,-90,0.249,-84.9,60,0.2846,-71.5651,0.2,0.1,0.3,-90,60,87.43
543,543.04,"Kern Canyon (South Kern) 2011",-118.4394,36.1309,-118.4255,36.1915,F,0.26645,-90,0.249,-84.9,60,0.2846,-71.5651,0.2,0.1,0.3,-90,60,87.43
544,544.01,"Kern Canyon (North Kern) 2011",-118.4255,36.1915,-118.4119,36.2809,F,0.28979,-90,0.197,-78.6,60,0.18974,-71.5651,0.2,0.1,0.3,-90,60,89.85
544,544.02,"Kern Canyon (North Kern) 2011",-118.4119,36.2809,-118.416,36.4407,F,0.3,-90,0.197,-78.6,60,0.18974,-71.5651,0.2,0.1,0.3,-90,60,89.85
544,544.03,"Kern Canyon (North Kern) 2011",-118.416,36.4407,-118.409,36.5471,F,0.28585,-90,0.197,-78.6,60,0.18974,-71.5651,0.2,0.1,0.3,-90,60,89.85
544,544.04,"Kern Canyon (North Kern) 2011",-118.409,36.5471,-118.427,36.658,F,0.27816,-90,0.197,-78.6,60,0.18974,-71.5651,0.2,0.1,0.3,-90,60,89.85
545,545.01,"Polaris 2011 CFM",-120.24502,39.51327,-120.23168,39.467,F,2.5192,180,0.334,180,81,0.42379,-160.71,0.4,0.2,1,180,81,244.48
545,545.02,"Polaris 2011 CFM",-120.23168,39.467,-120.20324,39.41875,F,2.7425,-171.73,0.334,180,81,0.42379,-160.71,0.4,0.2,1,180,81,244.48
545,545.03,"Polaris 2011 CFM",-120.20324,39.41875,-120.14412,39.3471,F,2.7696,-178.32,0.334,180,81,0.42379,-160.71,0.4,0.2,1,180,81,244.48
545,545.04,"Polaris 2011 CFM",-120.14412,39.3471,-120.10358,39.2839,F,2.7532,-175.85,0.334,180,81,0.42379,-160.71,0.4,0.2,1,180,81,244.48
546,546.01,"Mad River - Trinidad fault zon",-123.92455,40.74703,-123.959045,40.80849,F,0.66249,90,0.891,115,35,4.7973,71.1496,4.5,3.5,5.5,90,35,63.41
546,546.02,"Mad River - Trinidad fault zon",-123.959045,40.80849,-123.99632,40.83718,F,0.67895,90,0.891,115,35,4.7973,71.1496,4.5,3.5,5.5,90,35,63.41
546,546.03,"Mad River - Trinidad fault zon",-123.99632,40.83718,-124.06962,40.899532,F,0.64388,90,0.891,115,35,4.7973,71.1496,4.5,3.5,5.5,90,35,63.41
546,546.04,"Mad River - Trinidad fault zon",-124.06962,40.899532,-124.1117,40.933174,F,0.67527,90,0.891,115,35,4.7973,71.1496,4.5,3.5,5.5,90,35,63.41
546,546.05,"Mad River - Trinidad fault zon",-124.1117,40.933174,-124.148735,40.98371,F,0.63977,90,0.891,115,35,4.7973,71.1496,4.5,3.5,5.5,90,35,63.41
546,546.06,"Mad River - Trinidad fault zon",-124.148735,40.98371,-124.2332,41.032104,F,0.7647,90,0.891,115,35,4.7973,71.1496,4.5,3.5,5.5,90,35,63.41
546,546.07,"Mad River - Trinidad fault zon",-124.2332,41.032104,-124.3186,41.244232,F,1.3837,90,0.891,115,35,4.7973,71.1496,4.5,3.5,5.5,90,35,63.41
546,546.08,"Mad River - Trinidad fault zon",-124.3186,41.244232,-124.343,41.297,F,1.4388,90,0.891,115,35,4.7973,71.1496,4.5,3.5,5.5,90,35,63.41
546,546.09,"Mad River - Trinidad fault zon",-124.343,41.297,-124.394,41.449,F,1.301,90,0.891,115,35,4.7973,71.1496,4.5,3.5,5.5,90,35,63.41
547,547.01,Shoreline,-120.742,35.132,-120.799,35.177,F,0.084274,180,0.445,180,90,0.08544,-159.444,0.1,0,0.5,180,90,37.94
547,547.02,Shoreline,-120.799,35.177,-120.874,35.213,F,0.073799,180,0.445,180,90,0.08544,-159.444,0.1,0,0.5,180,90,37.94
547,547.03,Shoreline,-120.874,35.213,-120.906,35.235,F,0.094737,180,0.445,180,90,0.08544,-159.444,0.1,0,0.5,180,90,37.94
547,547.04,Shoreline,-120.906,35.235,-120.937,35.256,F,0.096169,180,0.445,180,90,0.08544,-159.444,0.1,0,0.5,180,90,37.94
561,561.01,"Butano 2011 CFM",-121.928085,37.121113,-121.99243,37.144104,F,0.1822,129.09,2.387,135.3,70,0.098995,135,0.01,0,0.2,135,70,27.12
561,561.02,"Butano 2011 CFM",-121.99243,37.144104,-122.0811,37.19771,F,0.2,135,2.387,135.3,70,0.098995,135,0.01,0,0.2,135,70,27.12
561,561.03,"Butano 2011 CFM",-122.0811,37.19771,-122.17583,37.215363,F,0.14253,97.164,2.387,135.3,70,0.098995,135,0.01,0,0.2,135,70,27.12
561,561.04,"Butano 2011 CFM",-122.17583,37.215363,-122.27273,37.27279,F,0.2,135,2.387,135.3,70,0.098995,135,0.01,0,0.2,135,70,27.12
561,561.05,"Butano 2011 CFM",-122.27273,37.27279,-122.38679,37.307125,F,0.2,135,2.387,135.3,70,0.098995,135,0.01,0,0.2,135,70,27.12
581,581.01,"Bennett Valley 2011 CFM",-122.46963,38.22547,-122.53673,38.29239,F,0.071198,180,4.056,180,90,0.031623,-161.5651,0.01,0,0.2,180,90,60.29
581,581.02,"Bennett Valley 2011 CFM",-122.53673,38.29239,-122.59186,38.37576,F,0.096275,180,4.056,180,90,0.031623,-161.5651,0.01,0,0.2,180,90,60.29
581,581.03,"Bennett Valley 2011 CFM",-122.59186,38.37576,-122.64652,38.43466,F,0.077075,180,4.056,180,90,0.031623,-161.5651,0.01,0,0.2,180,90,60.29
581,581.04,"Bennett Valley 2011 CFM",-122.64652,38.43466,-122.65549,38.48029,F,0.058934,180,4.056,180,90,0.031623,-161.5651,0.01,0,0.2,180,90,60.29
582,582.01,"Collayami 2011 CFM",-122.84739,38.9408,-122.79052,38.889874,F,0.47612,180,1,180,90,0.42379,160.71,0.39,0.2,1,180,90,223.74
582,582.02,"Collayami 2011 CFM",-122.79052,38.889874,-122.70404,38.803726,F,0.52604,180,1,180,90,0.42379,160.71,0.39,0.2,1,180,90,223.74
582,582.03,"Collayami 2011 CFM",-122.70404,38.803726,-122.61037,38.753654,F,0.42235,180,1,180,90,0.42379,160.71,0.39,0.2,1,180,90,223.74
582,582.04,"Collayami 2011 CFM",-122.61037,38.753654,-122.56019,38.726,F,0.40707,180,1,180,90,0.42379,160.71,0.39,0.2,1,180,90,223.74
601,601.01,"Calaveras (No) 2011 CFM",-122.04275,37.84409,-121.96061,37.755478,T,5.7075,180,5.15,180,80,4.7,180,6,3,7,180,80,245.1
601,601.02,"Calaveras (No) 2011 CFM",-121.96061,37.755478,-121.93286,37.692654,T,5.6011,180,5.15,180,80,4.7,180,6,3,7,180,80,245.1
601,601.03,"Calaveras (No) 2011 CFM",-121.93286,37.692654,-121.89005,37.619946,T,5.6951,180,5.15,180,80,4.7,180,6,3,7,180,80,245.1
601,601.04,"Calaveras (No) 2011 CFM",-121.89005,37.619946,-121.83463,37.510254,T,5.6398,180,5.15,180,80,4.7,180,6,3,7,180,80,245.1
601,601.05,"Calaveras (No) 2011 CFM",-121.83463,37.510254,-121.81635,37.456684,T,5.672,180,5.15,180,80,4.7,180,6,3,7,180,80,245.1
602,602.01,"Calaveras (Central) 2011 CFM",-121.51742,37.056885,-121.55998,37.13236,T,14.386,180,10.76,180,77,9.55,180,15,10,20,180,77,59.33
602,602.02,"Calaveras (Central) 2011 CFM",-121.55998,37.13236,-121.60503,37.174065,T,14.177,180,10.76,180,77,9.55,180,15,10,20,180,77,59.33
602,602.03,"Calaveras (Central) 2011 CFM",-121.60503,37.174065,-121.670235,37.252052,T,14.409,180,10.76,180,77,9.55,180,15,10,20,180,77,59.33
602,602.04,"Calaveras (Central) 2011 CFM",-121.670235,37.252052,-121.68551,37.300266,T,5.4402,180,10.76,180,77,9.55,180,15,10,20,180,77,59.33
602,602.05,"Calaveras (Central) 2011 CFM",-121.68551,37.300266,-121.770874,37.389694,T,5.7298,180,10.76,180,77,9.55,180,15,10,20,180,77,59.33
602,602.06,"Calaveras (Central) 2011 CFM",-121.770874,37.389694,-121.81635,37.456684,T,5.7329,180,10.76,180,77,9.55,180,15,10,20,180,77,59.33
603,603.01,"Calaveras (So) 2011 CFM",-121.396126,36.839485,-121.42202,36.893925,T,14.549,180,12.161,180,85,13.92,180,15,10,20,180,85,65.93
603,603.02,"Calaveras (So) 2011 CFM",-121.42202,36.893925,-121.457375,36.966408,T,14.57,180,12.161,180,85,13.92,180,15,10,20,180,85,65.93
603,603.03,"Calaveras (So) 2011 CFM",-121.457375,36.966408,-121.51742,37.056087,T,14.832,180,12.161,180,85,13.92,180,15,10,20,180,85,65.93
605,605.01,"Mission (connected) 2011 CFM",-122.04324,37.63282,-121.981255,37.595222,F,1.9303,180,0.442,180,90,1.4989,161.3233,0.01,0,0.2,180,90,224.33
605,605.02,"Mission (connected) 2011 CFM",-121.981255,37.595222,-121.8783,37.507004,F,2.1146,180,0.442,180,90,1.4989,161.3233,0.01,0,0.2,180,90,224.33
605,605.03,"Mission (connected) 2011 CFM",-121.8783,37.507004,-121.81635,37.456684,F,2.0004,180,0.442,180,90,1.4989,161.3233,0.01,0,0.2,180,90,224.33
621,621.01,"Calaveras (So) - Paicines exte",-121.3961,36.83948,-121.35454,36.78515,T,14.87,180,9,180,77,8.46,180,10,5,15,180,77,230.55
621,621.02,"Calaveras (So) - Paicines exte",-121.35454,36.78515,-121.29544,36.73871,T,14.482,180,9,180,77,8.46,180,10,5,15,180,77,230.55
621,621.03,"Calaveras (So) - Paicines exte",-121.29544,36.73871,-121.24458,36.68274,T,14.855,180,9,180,77,8.46,180,10,5,15,180,77,230.55
621,621.04,"Calaveras (So) - Paicines exte",-121.24458,36.68274,-121.12877,36.578,T,10.228,180,9,180,77,8.46,180,10,5,15,180,77,230.55
621,621.05,"Calaveras (So) - Paicines exte",-121.12877,36.578,-121.06315,36.52241,T,10.106,180,9,180,77,8.46,180,10,5,15,180,77,230.55
621,621.06,"Calaveras (So) - Paicines exte",-121.06315,36.52241,-120.97386,36.42583,T,10.168,180,9,180,77,8.46,180,10,5,15,180,77,230.55
622,622.01,"Concord 2011 CFM",-122.089,38.04365,-122.05575,37.9984,T,3.6229,180,3.68,180,90,3.47,180,4.3,3.1,5.4,180,90,241.49
622,622.02,"Concord 2011 CFM",-122.05575,37.9984,-122.01334,37.94444,T,3.6117,180,3.68,180,90,3.47,180,4.3,3.1,5.4,180,90,241.49
622,622.03,"Concord 2011 CFM",-122.01334,37.94444,-121.99009,37.89992,T,3.5909,180,3.68,180,90,3.47,180,4.3,3.1,5.4,180,90,241.49
623,623.01,"Green Valley 2011 CFM",-122.22314,38.4154,-122.16127,38.23303,F,3.6101,180,4.41,180,84,4.56,180,4,2,6,180,84,254.13
623,623.02,"Green Valley 2011 CFM",-122.16127,38.23303,-122.13282,38.15394,F,3.6079,180,4.41,180,84,4.56,180,4,2,6,180,84,254.13
623,623.03,"Green Valley 2011 CFM",-122.13282,38.15394,-122.11043,38.10879,F,3.6079,180,4.41,180,84,4.56,180,4,2,6,180,84,254.13
623,623.04,"Green Valley 2011 CFM",-122.11043,38.10879,-122.089,38.04365,F,3.58,180,4.41,180,84,4.56,180,4,2,6,180,84,254.13
624,624.01,"Contra Costa (Briones) 2011 CF",-122.16307,37.91952,-122.17658,38.00031,F,0.057008,180,1.41,180,90,0.031623,-161.5651,0.01,0,0.2,180,90,82.49
625,625.01,"Contra Costa (Dillon Point) 20",-122.18521,38.00861,-122.2031,38.10709,F,0.19317,180,2.113,180,90,0.031623,-161.5651,0.01,0,0.2,180,90,81.87
626,626.01,"Contra Costa (Lafayette) 2011",-122.09325,37.85123,-122.11657,37.92495,F,0.10134,180,2.593,180,90,0.022361,-153.4349,0.01,0,0.2,180,90,75.99
627,627.01,"Contra Costa (Lake Chabot) 201",-122.20864,38.11694,-122.2339,38.14736,F,5.7249,180,1.628,180,90,0.022361,153.4349,0.01,0,0.2,180,90,56.86
628,628.01,"Contra Costa (Larkey) 2011 CFM",-122.05607,37.86113,-122.07616,37.92914,F,5.7333,180,1.341,180,90,0.022361,-153.4349,0.01,0,0.2,180,90,76.88
629,629.01,"Contra Costa (Ozal - Columbus)",-122.16911,38.02268,-122.20059,38.09978,F,0.19317,180,1.216,180,90,0.031623,-161.5651,0.01,0,0.2,180,90,72.19
630,630.01,"Contra Costa (Reliez Valley) 2",-122.11791,37.93103,-122.09143,37.88491,F,0.10134,180,0.666,180,90,0.022361,153.4349,0.01,0,0.2,180,90,245.62
631,631.01,"Contra Costa (Southampton) 201",-122.16811,38.02224,-122.08634,37.94192,F,0.057008,180,0.147,180,80,0.022361,-153.4349,0.01,0,0.2,180,80,231.23
632,632.01,"Contra Costa (Vallejo) 2011 CF",-122.24962,38.12536,-122.21121,38.10945,F,1,180,3,180,77,0.01,180,0.01,0,0.2,180,77,207.75
634,634.01,"Franklin 2011 CFM",-122.04384,37.84564,-122.07934,37.91325,F,5.7333,180,3.191,180,90,0.01,180,0.01,0,0.2,180,90,56.05
634,634.02,"Franklin 2011 CFM",-122.07934,37.91325,-122.15863,37.96919,F,5.7333,180,3.191,180,90,0.01,180,0.01,0,0.2,180,90,56.05
634,634.03,"Franklin 2011 CFM",-122.15863,37.96919,-122.19739,38.01942,F,5.7333,180,3.191,180,90,0.01,180,0.01,0,0.2,180,90,56.05
634,634.04,"Franklin 2011 CFM",-122.19739,38.01942,-122.24168,38.0597,F,0.10259,180,3.191,180,90,0.01,180,0.01,0,0.2,180,90,56.05
634,634.05,"Franklin 2011 CFM",-122.24168,38.0597,-122.28299,38.12487,F,0.10496,180,3.191,180,90,0.01,180,0.01,0,0.2,180,90,56.05
635,635.01,"Greenville (So) 2011 CFM",-121.46941,37.2544,-121.47493,37.30207,F,0.079767,0,1.619,180,87,2.1424,-173.837,3,1,5,180,87,77.22
635,635.02,"Greenville (So) 2011 CFM",-121.47493,37.30207,-121.50159,37.38182,F,0.15677,180,1.619,180,87,2.1424,-173.837,3,1,5,180,87,77.22
635,635.03,"Greenville (So) 2011 CFM",-121.50159,37.38182,-121.51915,37.46308,F,0.024111,180,1.619,180,87,2.1424,-173.837,3,1,5,180,87,77.22
635,635.04,"Greenville (So) 2011 CFM",-121.51915,37.46308,-121.54175,37.50736,F,1.4696,-103.55,1.619,180,87,2.1424,-173.837,3,1,5,180,87,77.22
636,636.01,"Greenville (No) 2011 CFM",-121.54175,37.50736,-121.61777,37.62192,F,3.4187,159.47,3.11,180,84,3.4118,178.1524,3,1,5,180,84,54.17
636,636.02,"Greenville (No) 2011 CFM",-121.61777,37.62192,-121.6632,37.67132,F,3.3675,152.54,3.11,180,84,3.4118,178.1524,3,1,5,180,84,54.17
636,636.03,"Greenville (No) 2011 CFM",-121.6632,37.67132,-121.77345,37.78807,F,3.3767,151.61,3.11,180,84,3.4118,178.1524,3,1,5,180,84,54.17
636,636.04,"Greenville (No) 2011 CFM",-121.77345,37.78807,-121.80174,37.82729,F,3.1714,180,3.11,180,84,3.4118,178.1524,3,1,5,180,84,54.17
636,636.05,"Greenville (No) 2011 CFM",-121.80174,37.82729,-121.87529,37.8715,F,3.0053,180,3.11,180,84,3.4118,178.1524,3,1,5,180,84,54.17
637,637.01,"Hayward (So) extension 2011 CF",-121.66376,37.23402,-121.72471,37.25782,F,8.22,134.95,1.369,177.4,48,9.88,180,0.39,0.2,1,135,48,55.99
637,637.02,"Hayward (So) extension 2011 CF",-121.72471,37.25782,-121.73979,37.30292,F,7.9997,135.5,1.369,177.4,48,9.88,180,0.39,0.2,1,135,48,55.99
637,637.03,"Hayward (So) extension 2011 CF",-121.73979,37.30292,-121.77509,37.34573,F,8.6452,180,1.369,177.4,48,9.88,180,0.39,0.2,1,135,48,55.99
637,637.04,"Hayward (So) extension 2011 CF",-121.77509,37.34573,-121.80236,37.39713,F,8.6179,180,1.369,177.4,48,9.88,180,0.39,0.2,1,135,48,55.99
638,638.01,"Hayward (So) 2011 CFM",-121.80236,37.39713,-121.91453,37.48312,T,8.3132,180,7.547,180,76,9.77,180,9,7,11,180,76,52.42
638,638.02,"Hayward (So) 2011 CFM",-121.91453,37.48312,-122.00413,37.59493,T,8.6307,180,7.547,180,76,9.77,180,9,7,11,180,76,52.42
638,638.03,"Hayward (So) 2011 CFM",-122.00413,37.59493,-122.05088,37.63995,T,8.5754,180,7.547,180,76,9.77,180,9,7,11,180,76,52.42
638,638.04,"Hayward (So) 2011 CFM",-122.05088,37.63995,-122.09226,37.68095,T,8.5754,180,7.547,180,76,9.77,180,9,7,11,180,76,52.42
638,638.05,"Hayward (So) 2011 CFM",-122.09226,37.68095,-122.17796,37.78233,T,8.6049,180,7.547,180,76,9.77,180,9,7,11,180,76,52.42
639,639.01,"Hayward (No) 2011 CFM",-122.17796,37.78233,-122.21612,37.83213,T,8.6046,180,7.133,180,82,9.73,180,9,7,11,180,82,60.69
639,639.02,"Hayward (No) 2011 CFM",-122.21612,37.83213,-122.29734,37.92933,T,8.6089,180,7.133,180,82,9.73,180,9,7,11,180,82,60.69
639,639.03,"Hayward (No) 2011 CFM",-122.29734,37.92933,-122.413,38.05746,T,8.6048,180,7.133,180,82,9.73,180,9,7,11,180,82,60.69
639,639.04,"Hayward (No) 2011 CFM",-122.413,38.05746,-122.44447,38.10584,T,8.5108,180,7.133,180,82,9.73,180,9,7,11,180,82,60.69
639,639.05,"Hayward (No) 2011 CFM",-122.44447,38.10584,-122.47402,38.19634,T,9.0371,180,7.133,180,82,9.73,180,9,7,11,180,82,60.69
640,640.01,"Hunting Creek - Berryessa 2011",-122.22314,38.4154,-122.2501,38.46641,F,3.5634,180,3.485,180,90,7.08,180,4,1,9,180,90,62.43
640,640.02,"Hunting Creek - Berryessa 2011",-122.2501,38.46641,-122.24012,38.55527,F,3.5387,180,3.485,180,90,7.08,180,4,1,9,180,90,62.43
640,640.03,"Hunting Creek - Berryessa 2011",-122.24012,38.55527,-122.29863,38.62339,F,3.3617,180,3.485,180,90,7.08,180,4,1,9,180,90,62.43
640,640.04,"Hunting Creek - Berryessa 2011",-122.29863,38.62339,-122.3441,38.65787,F,2.988,180,3.485,180,90,7.08,180,4,1,9,180,90,62.43
640,640.05,"Hunting Creek - Berryessa 2011",-122.3441,38.65787,-122.44815,38.75121,F,3.1277,180,3.485,180,90,7.08,180,4,1,9,180,90,62.43
641,641.01,"La Panza 2011",-119.95092,35.06102,-120.07321,35.13816,F,4.8731E-12,180,0.283,141.1,51,0.1063,131.1859,0.01,0,0.2,135,51,45.05
641,641.02,"La Panza 2011",-120.07321,35.13816,-120.13927,35.1943,F,3.2793E-10,180,0.283,141.1,51,0.1063,131.1859,0.01,0,0.2,135,51,45.05
641,641.03,"La Panza 2011",-120.13927,35.1943,-120.1879,35.23274,F,1.8054E-10,180,0.283,141.1,51,0.1063,131.1859,0.01,0,0.2,135,51,45.05
641,641.04,"La Panza 2011",-120.1879,35.23274,-120.24909,35.26057,F,2.0066E-10,180,0.283,141.1,51,0.1063,131.1859,0.01,0,0.2,135,51,45.05
641,641.05,"La Panza 2011",-120.24909,35.26057,-120.32161,35.32461,F,1.662E-11,180,0.283,141.1,51,0.1063,131.1859,0.01,0,0.2,135,51,45.05
641,641.06,"La Panza 2011",-120.32161,35.32461,-120.39464,35.37101,F,1.9597E-10,180,0.283,141.1,51,0.1063,131.1859,0.01,0,0.2,135,51,45.05
641,641.07,"La Panza 2011",-120.39464,35.37101,-120.43647,35.40467,F,1.1494E-10,180,0.283,141.1,51,0.1063,131.1859,0.01,0,0.2,135,51,45.05
641,641.08,"La Panza 2011",-120.43647,35.40467,-120.50408,35.51085,F,4.6748E-09,180,0.283,141.1,51,0.1063,131.1859,0.01,0,0.2,135,51,45.05
642,642.01,"Las Positas",-121.68396,37.69065,-121.81327,37.60758,F,0.70711,0,0.347,23.9,20,0.38184,45,0.39,0.2,1,45,90,320.98
643,643.01,"Los Medanos - Roe Island",-121.923,37.976,-121.98444,37.99988,F,0.14376,90,0.78,112.9,39,0.01,90,0.01,0,0.2,90,39,38.65
643,643.02,"Los Medanos - Roe Island",-121.98444,37.99988,-122.03621,38.06498,F,0.051943,90,0.78,112.9,39,0.01,90,0.01,0,0.2,90,39,38.65
643,643.03,"Los Medanos - Roe Island",-122.03621,38.06498,-122.10265,38.08894,F,0.18697,90,0.78,112.9,39,0.01,90,0.01,0,0.2,90,39,38.65
644,644.01,"Maacama 2011 CFM",-122.64723,38.49992,-122.74301,38.61613,F,9.1566,180,11.303,180,63,9.42,180,9,6,12,180,63,59.78
644,644.02,"Maacama 2011 CFM",-122.74301,38.61613,-122.80191,38.68105,F,12.147,180,11.303,180,63,9.42,180,9,6,12,180,63,59.78
644,644.03,"Maacama 2011 CFM",-122.80191,38.68105,-122.95799,38.81569,F,12.065,180,11.303,180,63,9.42,180,9,6,12,180,63,59.78
